uid,agent,route_idx,n_routes,length,len1,len2,hx,hy,sx,sy
n4_chain_c23ab1f7,2,1,4,13.524723,4.749295,8.775428,-0.666485,-0.745518,5.681346,9.199962
n4_chain_c23ab1f7,2,2,4,14.189220,4.289923,9.899296,-0.941745,-0.336328,5.681346,9.199962
n4_chain_c23ab1f7,2,3,4,14.648592,4.749295,9.899296,-0.666485,-0.745518,5.681346,9.199962
n4_chain_c23ab1f7,3,0,4,17.976105,7.309497,10.666608,0.979432,-0.201775,1.002848,3.970285
n4_chain_c23ab1f7,3,1,4,18.445367,7.778759,10.666608,0.993462,0.114167,1.002848,3.970285
n4_chain_c23ab1f7,3,2,4,19.502644,7.309497,12.193147,0.979432,-0.201775,1.002848,3.970285
n4_chain_c23ab1f7,3,3,4,19.971906,7.778759,12.193147,0.993462,0.114167,1.002848,3.970285
n4_chain_c2d4f8c7,0,0,2,12.307381,8.449001,3.858381,-0.915523,-0.402265,7.054707,2.292900
n4_chain_c2d4f8c7,0,1,2,12.376063,8.517682,3.858381,-0.540580,0.841293,7.054707,2.292900
n4_chain_c2d4f8c7,1,0,4,8.822687,6.428369,2.394318,0.311221,0.950337,0.504597,3.213238
n4_chain_c2d4f8c7,1,1,4,9.541970,6.428369,3.113601,0.311221,0.950337,0.504597,3.213238
n4_chain_c2d4f8c7,1,2,4,11.745380,9.351062,2.394318,0.351731,-0.936101,0.504597,3.213238
n4_chain_c2d4f8c7,1,3,4,12.464663,9.351062,3.113601,0.351731,-0.936101,0.504597,3.213238
n4_chain_c2d4f8c7,2,0,4,7.678183,5.576059,2.102124,-0.425974,-0.904735,7.237941,5.846193
n4_chain_c2d4f8c7,2,1,4,8.536052,5.576059,2.959992,-0.425974,-0.904735,7.237941,5.846193
n4_chain_c2d4f8c7,2,2,4,8.536956,6.434832,2.102124,-0.956330,-0.292290,7.237941,5.846193
n4_chain_c2d4f8c7,2,3,4,9.394824,6.434832,2.959992,-0.956330,-0.292290,7.237941,5.846193
n4_chain_c2d4f8c7,3,0,2,9.750013,2.026524,7.723489,-0.984739,-0.174040,4.152180,7.135160
n4_chain_c2d4f8c7,3,1,2,9.831447,2.026524,7.804923,-0.984739,-0.174040,4.152180,7.135160
n4_chain_c2de0d54,0,0,4,13.347639,7.075254,6.272385,-0.912322,0.409474,9.457158,6.710732
n4_chain_c2de0d54,0,1,4,13.393643,7.121258,6.272385,-0.915778,0.401684,9.457158,6.710732
n4_chain_c2de0d54,0,2,4,14.204434,7.075254,7.129180,-0.912322,0.409474,9.457158,6.710732
n4_chain_c2de0d54,0,3,4,14.250437,7.121258,7.129180,-0.915778,0.401684,9.457158,6.710732
n4_chain_c2de0d54,1,0,2,18.327666,9.376491,8.951175,-0.135324,-0.990801,1.296813,11.291627
n4_chain_c2de0d54,1,1,2,18.567742,9.376491,9.191251,-0.135324,-0.990801,1.296813,11.291627
n4_chain_c2de0d54,2,0,4,11.668608,4.423915,7.244694,-0.752200,-0.658935,6.632884,7.140305
n4_chain_c2de0d54,2,1,4,11.679041,4.423915,7.255126,-0.752200,-0.658935,6.632884,7.140305
n4_chain_c2de0d54,2,2,4,11.834075,4.589382,7.244694,-0.847537,-0.530737,6.632884,7.140305
n4_chain_c2de0d54,2,3,4,11.844508,4.589382,7.255126,-0.847537,-0.530737,6.632884,7.140305
n4_chain_c2de0d54,3,0,4,23.478162,12.425894,11.052269,-0.924952,-0.380084,11.481508,4.272077
n4_chain_c2de0d54,3,1,4,23.583977,12.425894,11.158084,-0.924952,-0.380084,11.481508,4.272077
n4_chain_c2de0d54,3,2,4,25.332424,14.280155,11.052269,-0.608898,0.793249,11.481508,4.272077
n4_chain_c2de0d54,3,3,4,25.438239,14.280155,11.158084,-0.608898,0.793249,11.481508,4.272077
n4_chain_c68b8249,0,0,2,9.319936,6.394817,2.925119,-0.373806,0.927507,9.108455,2.803939
n4_chain_c68b8249,0,1,2,11.394037,6.394817,4.999220,-0.373806,0.927507,9.108455,2.803939
n4_chain_c68b8249,1,0,4,8.051926,5.435887,2.616039,-0.912082,-0.410007,8.812330,9.430222
n4_chain_c68b8249,1,1,4,9.596781,5.435887,4.160893,-0.912082,-0.410007,8.812330,9.430222
n4_chain_c68b8249,1,2,4,9.751835,7.135796,2.616039,-0.998156,-0.060696,8.812330,9.430222
n4_chain_c68b8249,1,3,4,11.296689,7.135796,4.160893,-0.998156,-0.060696,8.812330,9.430222
n4_chain_c68b8249,2,0,4,12.873120,7.319785,5.553335,0.968007,0.250924,0.950918,4.518102
n4_chain_c68b8249,2,1,4,14.260113,7.319785,6.940328,0.968007,0.250924,0.950918,4.518102
n4_chain_c68b8249,2,2,4,15.496327,9.942991,5.553335,-0.033318,0.999445,0.950918,4.518102
n4_chain_c68b8249,2,3,4,16.883319,9.942991,6.940328,-0.033318,0.999445,0.950918,4.518102
n4_chain_c68b8249,3,0,4,9.391185,8.016317,1.374867,-0.254869,0.966976,6.426893,0.763361
n4_chain_c68b8249,3,1,4,9.862189,8.487321,1.374867,-0.411557,0.911384,6.426893,0.763361
n4_chain_c68b8249,3,2,4,9.888630,8.016317,1.872312,-0.254869,0.966976,6.426893,0.763361
n4_chain_c68b8249,3,3,4,10.359633,8.487321,1.872312,-0.411557,0.911384,6.426893,0.763361
n4_chain_c998e85d,0,0,4,11.429876,4.378321,7.051555,-0.036858,0.999321,0.864629,0.815088
n4_chain_c998e85d,0,1,4,11.607729,4.556174,7.051555,0.172992,0.984923,0.864629,0.815088
n4_chain_c998e85d,0,2,4,11.916615,4.378321,7.538294,-0.036858,0.999321,0.864629,0.815088
n4_chain_c998e85d,0,3,4,12.094468,4.556174,7.538294,0.172992,0.984923,0.864629,0.815088
n4_chain_c998e85d,1,0,4,4.386135,2.185580,2.200556,0.280915,0.959733,5.855188,0.830935
n4_chain_c998e85d,1,1,4,4.992533,2.185580,2.806953,0.280915,0.959733,5.855188,0.830935
n4_chain_c998e85d,1,2,4,5.252970,3.052414,2.200556,-0.975482,-0.220079,5.855188,0.830935
n4_chain_c998e85d,1,3,4,5.859367,3.052414,2.806953,-0.975482,-0.220079,5.855188,0.830935
n4_chain_c998e85d,2,0,4,3.076770,1.812817,1.263954,0.937059,-0.349170,3.558575,7.464186
n4_chain_c998e85d,2,1,4,3.092405,1.828451,1.263954,0.852612,-0.522545,3.558575,7.464186
n4_chain_c998e85d,2,2,4,3.772503,1.812817,1.959686,0.937059,-0.349170,3.558575,7.464186
n4_chain_c998e85d,2,3,4,3.788137,1.828451,1.959686,0.852612,-0.522545,3.558575,7.464186
n4_chain_c998e85d,3,0,4,5.595091,1.204395,4.390696,0.888906,0.458090,2.449327,4.415893
n4_chain_c998e85d,3,1,4,6.570266,2.179570,4.390696,0.940201,0.340621,2.449327,4.415893
n4_chain_c998e85d,3,2,4,7.124901,1.204395,5.920507,0.888906,0.458090,2.449327,4.415893
n4_chain_c998e85d,3,3,4,8.100076,2.179570,5.920507,0.940201,0.340621,2.449327,4.415893
n4_chain_cacee58c,0,0,2,3.576011,1.403340,2.172671,-0.552474,-0.833530,5.868859,10.655026
n4_chain_cacee58c,0,1,2,4.188965,2.016294,2.172671,-0.888543,-0.458793,5.868859,10.655026
n4_chain_cacee58c,1,0,4,15.064785,6.675620,8.389165,-0.976764,0.214318,7.720221,7.329975
n4_chain_cacee58c,1,1,4,15.083191,6.675620,8.407571,-0.976764,0.214318,7.720221,7.329975
n4_chain_cacee58c,1,2,4,15.690161,7.300997,8.389165,-0.976764,0.214318,7.720221,7.329975
n4_chain_cacee58c,1,3,4,15.708567,7.300997,8.407571,-0.976764,0.214318,7.720221,7.329975
n4_chain_cacee58c,2,0,4,17.143679,7.020563,10.123115,0.033028,0.999454,7.538056,1.992860
n4_chain_cacee58c,2,1,4,17.667570,7.020563,10.647007,0.033028,0.999454,7.538056,1.992860
n4_chain_cacee58c,2,2,4,19.850606,9.727491,10.123115,0.999452,0.033087,7.538056,1.992860
n4_chain_cacee58c,2,3,4,20.374498,9.727491,10.647007,0.999452,0.033087,7.538056,1.992860
n4_chain_cacee58c,3,0,4,12.606507,5.472915,7.133592,-0.178058,0.984020,2.018417,2.410936
n4_chain_cacee58c,3,1,4,12.620561,5.486970,7.133592,0.159751,0.987157,2.018417,2.410936
n4_chain_cacee58c,3,2,4,13.474092,5.472915,8.001177,-0.178058,0.984020,2.018417,2.410936
n4_chain_cacee58c,3,3,4,13.488146,5.486970,8.001177,0.159751,0.987157,2.018417,2.410936
n4_chain_cbce99e5,0,0,4,2.062768,1.208122,0.854646,0.425951,-0.904746,2.350378,2.518296
n4_chain_cbce99e5,0,1,4,2.460837,1.606191,0.854646,0.837714,-0.546109,2.350378,2.518296
n4_chain_cbce99e5,0,2,4,2.959062,1.208122,1.750939,0.425951,-0.904746,2.350378,2.518296
n4_chain_cbce99e5,0,3,4,3.357131,1.606191,1.750939,0.837714,-0.546109,2.350378,2.518296
n4_chain_cbce99e5,1,0,1,6.278103,1.305641,4.972462,-0.084016,0.996464,1.184010,5.686611
n4_chain_cbce99e5,2,0,1,6.491781,3.889327,2.602454,-0.971002,-0.239072,5.054707,4.745557
n4_chain_cbce99e5,3,0,2,7.402235,6.287093,1.115141,0.986473,0.163921,5.296425,1.594427
n4_chain_cbce99e5,3,1,2,8.567374,7.452233,1.115141,-0.986249,0.165267,5.296425,1.594427
n4_chain_cc8d2c61,0,0,4,10.528786,6.152751,4.376035,0.671986,0.740564,4.535191,0.889821
n4_chain_cc8d2c61,0,1,4,11.402537,6.152751,5.249786,0.671986,0.740564,4.535191,0.889821
n4_chain_cc8d2c61,0,2,4,11.475879,7.099843,4.376035,0.671986,0.740564,4.535191,0.889821
n4_chain_cc8d2c61,0,3,4,12.349629,7.099843,5.249786,0.671986,0.740564,4.535191,0.889821
n4_chain_cc8d2c61,1,0,4,4.943122,2.656022,2.287100,0.980961,-0.194207,1.342763,2.511695
n4_chain_cc8d2c61,1,1,4,5.470416,3.183316,2.287100,0.909004,0.416787,1.342763,2.511695
n4_chain_cc8d2c61,1,2,4,5.742497,2.656022,3.086475,0.980961,-0.194207,1.342763,2.511695
n4_chain_cc8d2c61,1,3,4,6.269791,3.183316,3.086475,0.909004,0.416787,1.342763,2.511695
n4_chain_cc8d2c61,2,0,4,14.755393,7.939929,6.815463,-0.978564,-0.205941,5.881713,6.900217
n4_chain_cc8d2c61,2,1,4,15.706264,7.939929,7.766334,-0.978564,-0.205941,5.881713,6.900217
n4_chain_cc8d2c61,2,2,4,16.717622,9.902159,6.815463,0.845133,-0.534557,5.881713,6.900217
n4_chain_cc8d2c61,2,3,4,17.668493,9.902159,7.766334,0.845133,-0.534557,5.881713,6.900217
n4_chain_cc8d2c61,3,0,4,6.074615,2.527310,3.547305,0.413405,0.910547,3.187162,4.960809
n4_chain_cc8d2c61,3,1,4,7.217411,2.527310,4.690101,0.413405,0.910547,3.187162,4.960809
n4_chain_cc8d2c61,3,2,4,7.247889,3.700584,3.547305,-0.118194,0.992991,3.187162,4.960809
n4_chain_cc8d2c61,3,3,4,8.390686,3.700584,4.690101,-0.118194,0.992991,3.187162,4.960809
n4_chain_cd59226d,0,0,1,2.013007,1.790713,0.222295,-0.984506,0.175352,3.883492,5.600399
n4_chain_cd59226d,1,0,4,11.888621,5.468655,6.419966,-0.263090,-0.964771,6.446632,7.947644
n4_chain_cd59226d,1,1,4,12.238934,5.818968,6.419966,0.263639,-0.964621,6.446632,7.947644
n4_chain_cd59226d,1,2,4,12.447811,5.468655,6.979157,-0.263090,-0.964771,6.446632,7.947644
n4_chain_cd59226d,1,3,4,12.798125,5.818968,6.979157,0.263639,-0.964621,6.446632,7.947644
n4_chain_cd59226d,2,0,4,10.402361,6.524604,3.877757,-0.919663,0.392710,7.941896,5.565391
n4_chain_cd59226d,2,1,4,10.425934,6.548177,3.877757,-0.919663,0.392710,7.941896,5.565391
n4_chain_cd59226d,2,2,4,10.738267,6.524604,4.213664,-0.919663,0.392710,7.941896,5.565391
n4_chain_cd59226d,2,3,4,10.761841,6.548177,4.213664,-0.919663,0.392710,7.941896,5.565391
n4_chain_cd59226d,3,0,2,4.836577,4.159583,0.676994,0.997712,0.067602,5.954597,10.528195
n4_chain_cd59226d,3,1,2,5.548665,4.871671,0.676994,0.656352,-0.754455,5.954597,10.528195
n4_chain_ced721aa,0,0,4,13.347639,7.075254,6.272385,-0.912322,0.409474,9.457158,6.710732
n4_chain_ced721aa,0,1,4,13.393643,7.121258,6.272385,-0.915778,0.401684,9.457158,6.710732
n4_chain_ced721aa,0,2,4,14.204434,7.075254,7.129180,-0.912322,0.409474,9.457158,6.710732
n4_chain_ced721aa,0,3,4,14.250437,7.121258,7.129180,-0.915778,0.401684,9.457158,6.710732
n4_chain_ced721aa,1,0,2,18.327666,9.376491,8.951175,-0.135324,-0.990801,1.296813,11.291627
n4_chain_ced721aa,1,1,2,18.567742,9.376491,9.191251,-0.135324,-0.990801,1.296813,11.291627
n4_chain_ced721aa,2,0,4,18.808979,8.057066,10.751914,-0.800554,-0.599260,6.632884,7.140305
n4_chain_ced721aa,2,1,4,18.866998,8.115084,10.751914,-0.847537,-0.530737,6.632884,7.140305
n4_chain_ced721aa,2,2,4,20.632137,8.057066,12.575071,-0.800554,-0.599260,6.632884,7.140305
n4_chain_ced721aa,2,3,4,20.690155,8.115084,12.575071,-0.847537,-0.530737,6.632884,7.140305
n4_chain_ced721aa,3,0,4,23.478162,12.425894,11.052269,-0.924952,-0.380084,11.481508,4.272077
n4_chain_ced721aa,3,1,4,23.583977,12.425894,11.158084,-0.924952,-0.380084,11.481508,4.272077
n4_chain_ced721aa,3,2,4,25.332424,14.280155,11.052269,-0.608898,0.793249,11.481508,4.272077
n4_chain_ced721aa,3,3,4,25.438239,14.280155,11.158084,-0.608898,0.793249,11.481508,4.272077
n4_chain_d01ef644,0,0,4,12.997859,6.510678,6.487182,0.148004,-0.988987,4.215137,9.440543
n4_chain_d01ef644,0,1,4,13.021555,6.534373,6.487182,0.256992,-0.966413,4.215137,9.440543
n4_chain_d01ef644,0,2,4,13.097821,6.510678,6.587143,0.148004,-0.988987,4.215137,9.440543
n4_chain_d01ef644,0,3,4,13.121516,6.534373,6.587143,0.256992,-0.966413,4.215137,9.440543
n4_chain_d01ef644,1,0,4,14.782038,5.367676,9.414362,-0.992615,0.121309,7.813466,6.408728
n4_chain_d01ef644,1,1,4,15.378071,5.963709,9.414362,-0.917332,-0.398123,7.813466,6.408728
n4_chain_d01ef644,1,2,4,16.557877,5.367676,11.190201,-0.992615,0.121309,7.813466,6.408728
n4_chain_d01ef644,1,3,4,17.153909,5.963709,11.190201,-0.917332,-0.398123,7.813466,6.408728
n4_chain_d01ef644,2,0,2,8.970761,8.891311,0.079450,-0.186869,0.982385,5.182106,2.036607
n4_chain_d01ef644,2,1,2,10.202291,10.122841,0.079450,-0.950020,0.312190,5.182106,2.036607
n4_chain_d01ef644,3,0,2,10.644247,8.504173,2.140074,0.819682,-0.572819,1.620330,9.363217
n4_chain_d01ef644,3,1,2,10.851090,8.711016,2.140074,0.998338,-0.057638,1.620330,9.363217
n4_chain_d156d3ca,0,0,4,19.261353,9.459579,9.801774,-0.513003,-0.858387,7.718726,8.696752
n4_chain_d156d3ca,0,1,4,21.167636,11.365861,9.801774,-0.116348,-0.993209,7.718726,8.696752
n4_chain_d156d3ca,0,2,4,21.249027,9.459579,11.789448,-0.513003,-0.858387,7.718726,8.696752
n4_chain_d156d3ca,0,3,4,23.155309,11.365861,11.789448,-0.116348,-0.993209,7.718726,8.696752
n4_chain_d156d3ca,1,0,2,10.824329,3.458356,7.365973,0.992349,0.123467,4.989321,5.986437
n4_chain_d156d3ca,1,1,2,12.694101,5.328128,7.365973,0.833454,-0.552589,4.989321,5.986437
n4_chain_d156d3ca,2,0,4,13.733130,6.102265,7.630865,-0.999205,0.039874,8.680086,0.693541
n4_chain_d156d3ca,2,1,4,13.736698,6.105834,7.630865,-0.998030,0.062738,8.680086,0.693541
n4_chain_d156d3ca,2,2,4,14.891585,6.102265,8.789320,-0.999205,0.039874,8.680086,0.693541
n4_chain_d156d3ca,2,3,4,14.895154,6.105834,8.789320,-0.998030,0.062738,8.680086,0.693541
n4_chain_d156d3ca,3,0,1,4.923025,2.925050,1.997975,0.810165,0.586202,1.723449,1.754959
n4_chain_d32b3b0d,0,0,2,4.916051,3.161875,1.754175,-0.024083,0.999710,1.537251,0.576866
n4_chain_d32b3b0d,0,1,2,6.136970,4.382794,1.754175,0.780575,0.625062,1.537251,0.576866
n4_chain_d32b3b0d,1,0,2,7.336538,5.460277,1.876261,0.871119,0.491072,7.192459,1.865031
n4_chain_d32b3b0d,1,1,2,9.881639,8.005378,1.876261,-0.999824,0.018770,7.192459,1.865031
n4_chain_d32b3b0d,2,0,4,2.593928,1.030302,1.563626,-0.020202,-0.999796,4.138982,6.954172
n4_chain_d32b3b0d,2,1,4,3.387970,1.030302,2.357667,-0.020202,-0.999796,4.138982,6.954172
n4_chain_d32b3b0d,2,2,4,3.693385,2.129759,1.563626,-0.689058,0.724706,4.138982,6.954172
n4_chain_d32b3b0d,2,3,4,4.487427,2.129759,2.357667,-0.689058,0.724706,4.138982,6.954172
n4_chain_d32b3b0d,3,0,2,7.274824,4.120025,3.154800,-0.287710,0.957718,2.011884,3.210243
n4_chain_d32b3b0d,3,1,2,8.035737,4.120025,3.915712,-0.287710,0.957718,2.011884,3.210243
n4_chain_d4a7a6b3,0,0,4,3.989329,3.024356,0.964973,0.341543,0.939866,5.001611,5.497255
n4_chain_d4a7a6b3,0,1,4,4.523968,3.558994,0.964973,-0.277791,0.960641,5.001611,5.497255
n4_chain_d4a7a6b3,0,2,4,5.078836,3.024356,2.054481,0.341543,0.939866,5.001611,5.497255
n4_chain_d4a7a6b3,0,3,4,5.613475,3.558994,2.054481,-0.277791,0.960641,5.001611,5.497255
n4_chain_d4a7a6b3,1,0,4,18.605125,7.908455,10.696670,-0.246062,-0.969254,6.638299,10.416840
n4_chain_d4a7a6b3,1,1,4,18.777102,8.080432,10.696670,0.308044,-0.951372,6.638299,10.416840
n4_chain_d4a7a6b3,1,2,4,19.116696,7.908455,11.208240,-0.246062,-0.969254,6.638299,10.416840
n4_chain_d4a7a6b3,1,3,4,19.288672,8.080432,11.208240,0.308044,-0.951372,6.638299,10.416840
n4_chain_d4a7a6b3,2,0,4,20.045120,9.822705,10.222414,0.999957,0.009310,0.696954,7.222502
n4_chain_d4a7a6b3,2,1,4,20.135135,9.912721,10.222414,0.995749,0.092108,0.696954,7.222502
n4_chain_d4a7a6b3,2,2,4,21.895357,9.822705,12.072652,0.999957,0.009310,0.696954,7.222502
n4_chain_d4a7a6b3,2,3,4,21.985373,9.912721,12.072652,0.995749,0.092108,0.696954,7.222502
n4_chain_d4a7a6b3,3,0,4,13.809342,8.744902,5.064440,-0.681357,-0.731951,11.003502,7.417635
n4_chain_d4a7a6b3,3,1,4,13.813614,8.749175,5.064440,-0.681357,-0.731951,11.003502,7.417635
n4_chain_d4a7a6b3,3,2,4,13.822354,8.744902,5.077452,-0.681357,-0.731951,11.003502,7.417635
n4_chain_d4a7a6b3,3,3,4,13.826627,8.749175,5.077452,-0.681357,-0.731951,11.003502,7.417635
n4_chain_d50167f1,0,0,4,11.968457,7.132882,4.835575,0.953350,-0.301867,1.402495,10.694857
n4_chain_d50167f1,0,1,4,12.006562,7.132882,4.873680,0.953350,-0.301867,1.402495,10.694857
n4_chain_d50167f1,0,2,4,12.576130,7.740556,4.835575,0.302314,-0.953208,1.402495,10.694857
n4_chain_d50167f1,0,3,4,12.614235,7.740556,4.873680,0.302314,-0.953208,1.402495,10.694857
n4_chain_d50167f1,1,0,4,21.360195,9.383160,11.977034,-0.217274,0.976111,7.345447,1.783808
n4_chain_d50167f1,1,1,4,21.531468,9.554434,11.977034,-0.347498,0.937681,7.345447,1.783808
n4_chain_d50167f1,1,2,4,22.176135,9.383160,12.792975,-0.217274,0.976111,7.345447,1.783808
n4_chain_d50167f1,1,3,4,22.347409,9.554434,12.792975,-0.347498,0.937681,7.345447,1.783808
n4_chain_d50167f1,2,0,4,11.481595,1.085551,10.396044,-0.580649,-0.814154,1.744916,5.625266
n4_chain_d50167f1,2,1,4,11.492123,1.085551,10.406572,-0.580649,-0.814154,1.744916,5.625266
n4_chain_d50167f1,2,2,4,12.596366,2.200322,10.396044,0.765739,-0.643152,1.744916,5.625266
n4_chain_d50167f1,2,3,4,12.606894,2.200322,10.406572,0.765739,-0.643152,1.744916,5.625266
n4_chain_d50167f1,3,0,4,10.554084,0.421045,10.133040,0.828123,-0.560546,10.568391,7.873373
n4_chain_d50167f1,3,1,4,11.408394,1.275354,10.133040,0.958916,0.283689,10.568391,7.873373
n4_chain_d50167f1,3,2,4,11.785049,0.421045,11.364004,0.828123,-0.560546,10.568391,7.873373
n4_chain_d50167f1,3,3,4,12.639358,1.275354,11.364004,0.958916,0.283689,10.568391,7.873373
n4_chain_d53a7282,0,0,4,10.896297,6.946525,3.949772,-0.108900,-0.994053,9.308908,7.943027
n4_chain_d53a7282,0,1,4,10.912527,6.962755,3.949772,-0.149998,-0.988686,9.308908,7.943027
n4_chain_d53a7282,0,2,4,12.116363,6.946525,5.169838,-0.108900,-0.994053,9.308908,7.943027
n4_chain_d53a7282,0,3,4,12.132593,6.962755,5.169838,-0.149998,-0.988686,9.308908,7.943027
n4_chain_d53a7282,1,0,1,3.415349,0.729263,2.686087,0.387099,-0.922038,2.366953,8.148791
n4_chain_d53a7282,2,0,4,11.340323,5.599530,5.740793,0.007000,-0.999975,4.392453,6.147211
n4_chain_d53a7282,2,1,4,12.204995,6.464203,5.740793,0.464033,-0.885818,4.392453,6.147211
n4_chain_d53a7282,2,2,4,13.237877,5.599530,7.638347,0.007000,-0.999975,4.392453,6.147211
n4_chain_d53a7282,2,3,4,14.102550,6.464203,7.638347,0.464033,-0.885818,4.392453,6.147211
n4_chain_d53a7282,3,0,1,9.124919,7.538461,1.586459,0.680913,0.732364,1.600542,2.177027
n4_chain_d5b9ec92,0,0,4,18.865674,7.496131,11.369543,-0.302897,0.953023,0.713712,0.587405
n4_chain_d5b9ec92,0,1,4,18.879048,7.509505,11.369543,-0.302897,0.953023,0.713712,0.587405
n4_chain_d5b9ec92,0,2,4,20.505967,7.496131,13.009836,-0.302897,0.953023,0.713712,0.587405
n4_chain_d5b9ec92,0,3,4,20.519341,7.509505,13.009836,-0.302897,0.953023,0.713712,0.587405
n4_chain_d5b9ec92,1,0,4,10.899114,5.875433,5.023681,-0.865053,-0.501681,3.442954,8.880606
n4_chain_d5b9ec92,1,1,4,11.224197,6.200516,5.023681,-0.865053,-0.501681,3.442954,8.880606
n4_chain_d5b9ec92,1,2,4,12.455881,5.875433,6.580449,-0.865053,-0.501681,3.442954,8.880606
n4_chain_d5b9ec92,1,3,4,12.780965,6.200516,6.580449,-0.865053,-0.501681,3.442954,8.880606
n4_chain_d5b9ec92,2,0,4,5.985124,4.799461,1.185663,0.225982,0.974131,4.661823,2.878489
n4_chain_d5b9ec92,2,1,4,6.661301,5.475638,1.185663,-0.742594,0.669742,4.661823,2.878489
n4_chain_d5b9ec92,2,2,4,7.171636,4.799461,2.372175,0.225982,0.974131,4.661823,2.878489
n4_chain_d5b9ec92,2,3,4,7.847813,5.475638,2.372175,-0.742594,0.669742,4.661823,2.878489
n4_chain_d5b9ec92,3,0,2,10.931910,0.542023,10.389887,-0.324293,-0.945957,6.571137,1.062462
n4_chain_d5b9ec92,3,1,2,11.968000,0.542023,11.425977,-0.324293,-0.945957,6.571137,1.062462
n4_chain_d60b0999,0,0,2,5.780255,0.675960,5.104295,-0.966694,-0.255933,4.569994,7.135290
n4_chain_d60b0999,0,1,2,7.025941,0.675960,6.349981,-0.966694,-0.255933,4.569994,7.135290
n4_chain_d60b0999,1,0,4,8.469092,6.769569,1.699523,-0.679086,-0.734059,6.723510,3.139971
n4_chain_d60b0999,1,1,4,9.206204,6.769569,2.436636,-0.679086,-0.734059,6.723510,3.139971
n4_chain_d60b0999,1,2,4,11.590626,9.891103,1.699523,-0.597534,0.801844,6.723510,3.139971
n4_chain_d60b0999,1,3,4,12.327739,9.891103,2.436636,-0.597534,0.801844,6.723510,3.139971
n4_chain_d60b0999,2,0,4,11.465876,7.784551,3.681324,0.951254,-0.308407,1.013040,6.565904
n4_chain_d60b0999,2,1,4,11.997064,7.784551,4.212513,0.951254,-0.308407,1.013040,6.565904
n4_chain_d60b0999,2,2,4,13.546122,9.864798,3.681324,0.028912,-0.999582,1.013040,6.565904
n4_chain_d60b0999,2,3,4,14.077311,9.864798,4.212513,0.028912,-0.999582,1.013040,6.565904
n4_chain_d60b0999,3,0,4,9.678069,5.612988,4.065082,0.946771,0.321908,3.616355,0.937177
n4_chain_d60b0999,3,1,4,9.701038,5.612988,4.088050,0.946771,0.321908,3.616355,0.937177
n4_chain_d60b0999,3,2,4,10.681839,6.616757,4.065082,0.946771,0.321908,3.616355,0.937177
n4_chain_d60b0999,3,3,4,10.704807,6.616757,4.088050,0.946771,0.321908,3.616355,0.937177
n4_chain_d821f8a1,0,0,1,7.185817,5.452693,1.733123,0.905723,-0.423869,4.720453,11.469309
n4_chain_d821f8a1,1,0,4,14.795231,11.054846,3.740385,-0.999995,-0.003198,11.289189,8.040962
n4_chain_d821f8a1,1,1,4,15.265512,11.525127,3.740385,-0.999939,-0.011002,11.289189,8.040962
n4_chain_d821f8a1,1,2,4,15.914952,11.054846,4.860106,-0.999995,-0.003198,11.289189,8.040962
n4_chain_d821f8a1,1,3,4,16.385233,11.525127,4.860106,-0.999939,-0.011002,11.289189,8.040962
n4_chain_d821f8a1,2,0,2,17.103251,7.876306,9.226945,-0.999707,-0.024186,7.655052,8.072914
n4_chain_d821f8a1,2,1,2,17.647115,8.420170,9.226945,-0.999707,-0.024186,7.655052,8.072914
n4_chain_d821f8a1,3,0,4,8.559525,6.063811,2.495713,0.812021,-0.583628,3.912661,5.844189
n4_chain_d821f8a1,3,1,4,8.678940,6.183227,2.495713,0.787338,-0.616521,3.912661,5.844189
n4_chain_d821f8a1,3,2,4,9.822200,6.063811,3.758388,0.812021,-0.583628,3.912661,5.844189
n4_chain_d821f8a1,3,3,4,9.941616,6.183227,3.758388,0.787338,-0.616521,3.912661,5.844189
n4_chain_d99a1ab6,0,0,4,18.200129,10.152434,8.047694,0.781782,0.623552,0.949299,3.277127
n4_chain_d99a1ab6,0,1,4,18.265907,10.152434,8.113472,0.781782,0.623552,0.949299,3.277127
n4_chain_d99a1ab6,0,2,4,18.624286,10.576592,8.047694,0.693212,-0.720734,0.949299,3.277127
n4_chain_d99a1ab6,0,3,4,18.690064,10.576592,8.113472,0.693212,-0.720734,0.949299,3.277127
n4_chain_d99a1ab6,1,0,4,4.007051,1.769474,2.237577,-0.744314,-0.667830,5.507341,10.867826
n4_chain_d99a1ab6,1,1,4,4.168109,1.769474,2.398635,-0.744314,-0.667830,5.507341,10.867826
n4_chain_d99a1ab6,1,2,4,4.424454,2.186877,2.237577,-0.456998,-0.889468,5.507341,10.867826
