uid,instance_seed,n_agents,dep_mode,size,n_obstacles,couple_prob,couple_dist,method,status,team_time,flow_time,distance,wait,valid,agent_clearance,obstacle_clearance,dep_violations,n_switches,runtime_s,lower_bound,ratio_to_bound,git_commit,planner_seed,timeout_s,n_modes,n_feasible_modes,chosen_is_fastest_feasible,note,n_amax_violations,n_amax_viol_stop,max_accel,phys_fp
n2_chain_23cd6768,3,2,chain,8.0,4-6,0.0,0.55,wm_planner,ok,11.0,19.1,14.097,5.461,True,1.367,0.3575,0,1,2.202,9.9,1.1111,445f7ff,1,300.0,16,16,True,,0,0,13.4497,43ec5c75ad5c
n2_chain_c42bb4a6,2,2,chain,8.0,4-6,0.0,0.55,lower_bound,ok,11.9,,,,,,,,,0.0,11.9,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n2_chain_c42bb4a6,2,2,chain,8.0,4-6,0.0,0.55,sequential,ok,15.8,20.9,15.829,5.1,True,0.7629,0.3974,0,,0.007,11.9,1.3277,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n2_chain_c42bb4a6,2,2,chain,8.0,4-6,0.0,0.55,wm_planner,unfinished:deadlock: no team progress,17.0,22.1,12.447,9.408,False,1.2752,0.433,0,2,3.897,11.9,1.4286,445f7ff,0,300.0,16,16,True,deadlock: no team progress,0,0,12.0,43ec5c75ad5c
n2_chain_23cd6768,3,2,chain,8.0,4-6,0.0,0.55,lower_bound,ok,9.9,,,,,,,,,0.0,9.9,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n2_chain_23cd6768,3,2,chain,8.0,4-6,0.0,0.55,sequential,no_solution,,,,,,,,,,,9.9,,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n2_chain_23cd6768,3,2,chain,8.0,4-6,0.0,0.55,wm_planner,ok,10.9,19.0,14.041,5.403,True,1.4611,0.3575,0,2,2.105,9.9,1.101,445f7ff,0,300.0,16,16,True,,0,0,17.0834,43ec5c75ad5c
n2_chain_02d7ec57,4,2,chain,8.0,4-6,0.0,0.55,wm_planner,ok,11.1,20.3,18.767,1.612,True,3.9535,0.3226,0,0,2.028,10.7,1.0374,445f7ff,1,300.0,16,16,False,,0,0,14.4404,43ec5c75ad5c
n2_chain_02d7ec57,4,2,chain,8.0,4-6,0.0,0.55,wm_planner,ok,11.2,20.3,18.273,2.022,True,4.127,0.3291,0,0,2.115,10.7,1.0467,445f7ff,2,300.0,16,16,True,,0,0,15.1541,43ec5c75ad5c
n2_chain_1ab9d9ae,5,2,chain,8.0,4-6,0.0,0.55,lower_bound,ok,15.4,,,,,,,,,0.0,15.4,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n2_chain_1ab9d9ae,5,2,chain,8.0,4-6,0.0,0.55,sequential,ok,17.0,25.7,16.388,8.7,True,2.8221,0.3846,0,,0.006,15.4,1.1039,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n2_chain_1ab9d9ae,5,2,chain,8.0,4-6,0.0,0.55,wm_planner,ok,16.0,24.9,16.289,8.278,True,2.7819,0.3256,0,2,2.733,15.4,1.039,445f7ff,0,300.0,16,16,True,,0,0,12.0,43ec5c75ad5c
n2_chain_c42bb4a6,2,2,chain,8.0,4-6,0.0,0.55,wm_planner,unfinished:deadlock: no team progress,18.0,23.1,12.539,10.332,False,1.2217,0.3416,0,2,3.573,11.9,1.5126,445f7ff,2,300.0,16,16,True,deadlock: no team progress,0,0,12.0,43ec5c75ad5c
n2_chain_0df40746,6,2,chain,8.0,4-6,0.0,0.55,lower_bound,ok,7.8,,,,,,,,,0.0,7.8,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n2_chain_0df40746,6,2,chain,8.0,4-6,0.0,0.55,sequential,ok,12.9,18.0,11.851,5.1,True,3.4504,0.4604,0,,0.007,7.8,1.6538,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n2_chain_0df40746,6,2,chain,8.0,4-6,0.0,0.55,wm_planner,ok,8.2,13.6,12.294,0.715,True,2.5751,0.4408,0,1,2.112,7.8,1.0513,445f7ff,0,300.0,16,16,True,,0,0,15.3773,43ec5c75ad5c
n2_chain_c42bb4a6,2,2,chain,8.0,4-6,0.0,0.55,wm_planner,unfinished:deadlock: no team progress,18.0,23.1,12.539,10.332,False,1.2217,0.3416,0,2,3.889,11.9,1.5126,445f7ff,1,300.0,16,16,True,deadlock: no team progress,0,0,12.0,43ec5c75ad5c
n2_chain_1ab9d9ae,5,2,chain,8.0,4-6,0.0,0.55,wm_planner,ok,16.1,25.0,16.286,8.338,True,2.7819,0.3256,0,1,2.613,15.4,1.0455,445f7ff,1,300.0,16,16,True,,0,0,12.0,43ec5c75ad5c
n2_chain_0df40746,6,2,chain,8.0,4-6,0.0,0.55,wm_planner,ok,8.2,13.6,12.294,0.715,True,2.5751,0.4408,0,1,1.957,7.8,1.0513,445f7ff,1,300.0,16,16,True,,0,0,15.3773,43ec5c75ad5c
n2_chain_0df40746,6,2,chain,8.0,4-6,0.0,0.55,wm_planner,ok,8.2,13.6,12.169,0.775,True,2.5751,0.4386,0,1,2.203,7.8,1.0513,445f7ff,2,300.0,16,16,True,,0,0,15.3773,43ec5c75ad5c
n2_chain_cc71d41d,8,2,chain,8.0,4-6,0.0,0.55,wm_planner,ok,10.5,15.1,13.546,1.931,True,0.9241,0.3219,0,1,1.886,9.5,1.1053,445f7ff,1,300.0,16,16,False,,0,0,19.7712,43ec5c75ad5c
n2_chain_cc71d41d,8,2,chain,8.0,4-6,0.0,0.55,wm_planner,ok,10.5,15.1,12.61,2.711,True,0.9271,0.3219,0,1,1.866,9.5,1.1053,445f7ff,2,300.0,16,16,True,,0,0,12.0,43ec5c75ad5c
n2_chain_cc71d41d,8,2,chain,8.0,4-6,0.0,0.55,lower_bound,ok,9.5,,,,,,,,,0.0,9.5,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n2_chain_cc71d41d,8,2,chain,8.0,4-6,0.0,0.55,sequential,ok,12.4,17.0,12.2,4.6,True,0.9439,0.3824,0,,0.01,9.5,1.3053,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n2_chain_cc71d41d,8,2,chain,8.0,4-6,0.0,0.55,wm_planner,ok,10.5,15.1,12.61,2.711,True,0.9271,0.3219,0,1,2.047,9.5,1.1053,445f7ff,0,300.0,16,16,True,,0,0,12.0,43ec5c75ad5c
n2_chain_b60bf26e,7,2,chain,8.0,4-6,0.0,0.55,wm_planner,ok,14.4,21.7,22.423,0.675,True,2.2078,0.3255,0,1,2.226,13.2,1.0909,445f7ff,2,300.0,16,16,False,,0,0,14.7085,43ec5c75ad5c
n2_chain_1ab9d9ae,5,2,chain,8.0,4-6,0.0,0.55,wm_planner,ok,16.0,24.9,16.289,8.278,True,2.7819,0.3256,0,2,3.41,15.4,1.039,445f7ff,2,300.0,16,16,True,,0,0,12.0,43ec5c75ad5c
n2_chain_b60bf26e,7,2,chain,8.0,4-6,0.0,0.55,wm_planner,ok,13.6,20.9,21.684,0.512,True,2.2078,0.3234,0,0,2.899,13.2,1.0303,445f7ff,1,300.0,16,16,True,,0,0,12.0,43ec5c75ad5c
n2_chain_b60bf26e,7,2,chain,8.0,4-6,0.0,0.55,lower_bound,ok,13.2,,,,,,,,,0.0,13.2,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n2_chain_b60bf26e,7,2,chain,8.0,4-6,0.0,0.55,sequential,ok,19.9,26.6,20.674,6.7,True,2.1357,0.3519,0,,0.011,13.2,1.5076,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n2_chain_b60bf26e,7,2,chain,8.0,4-6,0.0,0.55,wm_planner,ok,13.8,20.8,21.076,0.917,True,2.2078,0.3234,0,0,3.022,13.2,1.0455,445f7ff,0,300.0,16,16,True,,0,0,12.0,43ec5c75ad5c
n2_chain_e453c916,9,2,chain,8.0,4-6,0.0,0.55,lower_bound,ok,9.4,,,,,,,,,0.0,9.4,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n2_chain_e453c916,9,2,chain,8.0,4-6,0.0,0.55,sequential,ok,16.7,24.4,16.919,7.7,True,1.3764,0.3822,0,,0.015,9.4,1.7766,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n2_chain_e453c916,9,2,chain,8.0,4-6,0.0,0.55,wm_planner,ok,10.1,18.8,17.983,1.521,True,0.9275,0.3234,0,1,2.551,9.4,1.0745,445f7ff,0,300.0,16,16,True,,0,0,14.7979,43ec5c75ad5c
n2_chain_e453c916,9,2,chain,8.0,4-6,0.0,0.55,wm_planner,ok,10.1,18.2,17.358,1.461,True,0.9275,0.3234,0,1,1.945,9.4,1.0745,445f7ff,1,300.0,16,16,True,,0,0,12.2142,43ec5c75ad5c
n2_chain_1659db46,0,2,chain,8.0,4-6,1.0,0.55,wm_planner,ok,12.8,18.9,16.92,2.074,True,0.9816,0.3281,0,1,2.017,11.8,1.0847,445f7ff,1,300.0,16,16,True,,0,0,12.0,43ec5c75ad5c
n2_chain_e453c916,9,2,chain,8.0,4-6,0.0,0.55,wm_planner,ok,10.2,18.4,17.387,1.636,True,0.9377,0.3234,0,2,2.211,9.4,1.0851,445f7ff,2,300.0,16,16,True,,0,0,12.2142,43ec5c75ad5c
n2_chain_1659db46,0,2,chain,8.0,4-6,1.0,0.55,wm_planner,ok,13.0,19.1,17.52,1.724,True,0.9406,0.3281,0,1,2.135,11.8,1.1017,445f7ff,2,300.0,16,16,True,,0,0,13.6895,43ec5c75ad5c
n2_chain_310849fd,1,2,chain,8.0,4-6,1.0,0.55,lower_bound,ok,9.9,,,,,,,,,0.0,9.9,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n2_chain_310849fd,1,2,chain,8.0,4-6,1.0,0.55,sequential,ok,17.1,24.3,17.341,7.2,True,3.7735,0.3913,0,,0.006,9.9,1.7273,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n2_chain_310849fd,1,2,chain,8.0,4-6,1.0,0.55,wm_planner,ok,10.1,17.3,17.36,0.563,True,0.9824,0.3552,0,0,2.2,9.9,1.0202,445f7ff,0,300.0,16,16,True,,0,0,12.0,43ec5c75ad5c
n2_chain_310849fd,1,2,chain,8.0,4-6,1.0,0.55,wm_planner,ok,10.2,17.4,17.41,0.603,True,1.1095,0.4014,0,0,2.059,9.9,1.0303,445f7ff,2,300.0,16,16,True,,0,0,12.0,43ec5c75ad5c
n2_chain_ad20fe6a,2,2,chain,8.0,4-6,1.0,0.55,lower_bound,ok,7.7,,,,,,,,,0.0,7.7,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n2_chain_ad20fe6a,2,2,chain,8.0,4-6,1.0,0.55,sequential,ok,13.2,20.9,12.352,7.7,True,3.0951,0.421,0,,0.006,7.7,1.7143,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n2_chain_ad20fe6a,2,2,chain,8.0,4-6,1.0,0.55,wm_planner,ok,8.0,16.0,12.555,2.88,True,0.9897,0.3436,0,0,2.118,7.7,1.039,445f7ff,0,300.0,16,16,True,,0,0,12.0,43ec5c75ad5c
n2_chain_1659db46,0,2,chain,8.0,4-6,1.0,0.55,lower_bound,ok,11.8,,,,,,,,,0.0,11.8,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n2_chain_1659db46,0,2,chain,8.0,4-6,1.0,0.55,sequential,no_solution,,,,,,,,,,,11.8,,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n2_chain_1659db46,0,2,chain,8.0,4-6,1.0,0.55,wm_planner,ok,12.7,18.5,16.949,1.6,True,0.9984,0.3281,0,1,2.994,11.8,1.0763,445f7ff,0,300.0,16,16,True,,0,0,13.6895,43ec5c75ad5c
n2_chain_310849fd,1,2,chain,8.0,4-6,1.0,0.55,wm_planner,ok,10.2,17.4,17.41,0.603,True,1.1095,0.4014,0,0,2.432,9.9,1.0303,445f7ff,1,300.0,16,16,True,,0,0,12.0,43ec5c75ad5c
n2_chain_ad20fe6a,2,2,chain,8.0,4-6,1.0,0.55,wm_planner,ok,8.7,17.4,14.45,2.701,True,0.9435,0.3436,0,1,2.521,7.7,1.1299,445f7ff,2,300.0,16,16,True,,0,0,14.0006,43ec5c75ad5c
n2_chain_96b21b0c,4,2,chain,8.0,4-6,1.0,0.55,lower_bound,ok,9.9,,,,,,,,,0.0,9.9,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n2_chain_96b21b0c,4,2,chain,8.0,4-6,1.0,0.55,sequential,ok,17.5,27.4,17.875,9.9,True,5.0304,0.4259,0,,0.006,9.9,1.7677,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n2_chain_96b21b0c,4,2,chain,8.0,4-6,1.0,0.55,wm_planner,ok,10.4,18.7,18.273,1.222,True,4.127,0.3291,0,0,1.898,9.9,1.0505,445f7ff,0,300.0,16,16,True,,0,0,15.1541,43ec5c75ad5c
n2_chain_ad20fe6a,2,2,chain,8.0,4-6,1.0,0.55,wm_planner,ok,8.4,16.7,12.996,3.223,True,0.9652,0.3481,0,1,2.768,7.7,1.0909,445f7ff,1,300.0,16,16,True,,0,0,13.1686,43ec5c75ad5c
n2_chain_96b21b0c,4,2,chain,8.0,4-6,1.0,0.55,wm_planner,ok,10.2,18.5,18.706,0.663,True,3.943,0.3226,0,1,1.855,9.9,1.0303,445f7ff,1,300.0,16,16,False,,0,0,15.0325,43ec5c75ad5c
n2_chain_96b21b0c,4,2,chain,8.0,4-6,1.0,0.55,wm_planner,ok,10.4,18.7,18.273,1.222,True,4.127,0.3291,0,0,1.955,9.9,1.0505,445f7ff,2,300.0,16,16,True,,0,0,15.1541,43ec5c75ad5c
n2_chain_b7b3274d,3,2,chain,8.0,4-6,1.0,0.55,lower_bound,ok,12.9,,,,,,,,,0.0,12.9,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n2_chain_b7b3274d,3,2,chain,8.0,4-6,1.0,0.55,sequential,no_solution,,,,,,,,,,,12.9,,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n2_chain_b7b3274d,3,2,chain,8.0,4-6,1.0,0.55,wm_planner,ok,14.2,22.9,21.077,3.399,True,0.945,0.4281,0,2,2.562,12.9,1.1008,445f7ff,0,300.0,16,16,True,,0,0,13.9819,43ec5c75ad5c
n2_chain_b7b3274d,3,2,chain,8.0,4-6,1.0,0.55,wm_planner,ok,14.2,22.9,21.077,3.399,True,0.945,0.4281,0,2,2.819,12.9,1.1008,445f7ff,1,300.0,16,16,True,,0,0,13.9819,43ec5c75ad5c
n2_chain_037af541,6,2,chain,8.0,4-6,1.0,0.55,lower_bound,ok,8.9,,,,,,,,,0.0,8.9,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n2_chain_037af541,6,2,chain,8.0,4-6,1.0,0.55,sequential,ok,14.0,21.4,13.702,7.4,True,2.2414,0.4604,0,,0.005,8.9,1.573,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n2_chain_037af541,6,2,chain,8.0,4-6,1.0,0.55,wm_planner,ok,9.8,17.5,14.561,3.033,True,0.931,0.4367,0,0,1.872,8.9,1.1011,445f7ff,0,300.0,16,16,True,,0,0,14.9375,43ec5c75ad5c
n2_chain_037af541,6,2,chain,8.0,4-6,1.0,0.55,wm_planner,ok,9.6,17.6,14.824,2.95,True,0.7978,0.4341,0,0,2.088,8.9,1.0787,445f7ff,1,300.0,16,16,True,,0,0,15.3493,43ec5c75ad5c
n2_chain_b7b3274d,3,2,chain,8.0,4-6,1.0,0.55,wm_planner,ok,14.2,23.0,21.624,3.043,True,0.9238,0.342,0,2,3.779,12.9,1.1008,445f7ff,2,300.0,16,16,True,,0,0,16.6563,43ec5c75ad5c
n2_chain_037af541,6,2,chain,8.0,4-6,1.0,0.55,wm_planner,ok,9.6,17.6,14.824,2.95,True,0.7978,0.4341,0,0,2.363,8.9,1.0787,445f7ff,2,300.0,16,16,True,,0,0,15.3493,43ec5c75ad5c
n2_chain_a0835bea,8,2,chain,8.0,4-6,1.0,0.55,wm_planner,ok,10.0,14.9,14.759,1.08,True,0.9318,0.3337,0,2,1.601,7.5,1.3333,445f7ff,2,300.0,16,16,True,,0,0,13.8369,43ec5c75ad5c
n2_chain_a0835bea,8,2,chain,8.0,4-6,1.0,0.55,lower_bound,ok,7.5,,,,,,,,,0.0,7.5,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n2_chain_a0835bea,8,2,chain,8.0,4-6,1.0,0.55,sequential,ok,12.1,19.6,12.419,7.5,True,3.3213,0.3895,0,,0.006,7.5,1.6133,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n2_chain_a0835bea,8,2,chain,8.0,4-6,1.0,0.55,wm_planner,ok,10.0,14.9,14.753,1.07,True,0.9318,0.3337,0,2,1.977,7.5,1.3333,445f7ff,0,300.0,16,16,True,,0,0,14.4074,43ec5c75ad5c
n2_chain_ff7df9a1,5,2,chain,8.0,4-6,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,12.0,24.0,7.815,17.487,False,0.7001,0.3356,0,1,3.394,12.5,0.96,445f7ff,1,300.0,16,16,True,deadlock: no team progress,0,0,22.2838,43ec5c75ad5c
n2_chain_971dcf72,9,2,chain,8.0,4-6,1.0,0.55,lower_bound,ok,8.1,,,,,,,,,0.0,8.1,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n2_chain_971dcf72,9,2,chain,8.0,4-6,1.0,0.55,sequential,ok,16.1,24.1,16.219,8.0,True,0.9172,0.393,0,,0.005,8.1,1.9877,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n2_chain_971dcf72,9,2,chain,8.0,4-6,1.0,0.55,wm_planner,ok,9.1,17.3,16.682,1.128,True,0.9314,0.3234,0,2,1.725,8.1,1.1235,445f7ff,0,300.0,16,16,True,,0,0,12.2142,43ec5c75ad5c
n2_chain_ff7df9a1,5,2,chain,8.0,4-6,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,12.0,24.0,7.815,17.487,False,0.7001,0.3356,0,1,3.541,12.5,0.96,445f7ff,2,300.0,16,16,True,deadlock: no team progress,0,0,22.2838,43ec5c75ad5c
n2_chain_17c11878,7,2,chain,8.0,4-6,1.0,0.55,wm_planner,ok,14.5,27.5,19.857,7.851,True,0.9206,0.3246,0,2,2.51,13.6,1.0662,445f7ff,2,300.0,16,16,True,,0,0,12.4517,43ec5c75ad5c
n2_chain_a0835bea,8,2,chain,8.0,4-6,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,13.0,18.2,9.566,8.662,False,0.9176,0.4452,0,1,2.4,7.5,1.7333,445f7ff,1,300.0,16,16,True,deadlock: no team progress,0,0,12.0,43ec5c75ad5c
n2_chain_971dcf72,9,2,chain,8.0,4-6,1.0,0.55,wm_planner,ok,9.3,17.5,16.69,1.287,True,0.9247,0.3234,0,1,1.901,8.1,1.1481,445f7ff,2,300.0,16,16,True,,0,0,12.2142,43ec5c75ad5c
n2_chain_17c11878,7,2,chain,8.0,4-6,1.0,0.55,lower_bound,ok,13.6,,,,,,,,,0.0,13.6,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n2_chain_17c11878,7,2,chain,8.0,4-6,1.0,0.55,sequential,ok,18.3,31.9,17.87,13.6,True,0.9635,0.3519,0,,0.009,13.6,1.3456,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n2_chain_17c11878,7,2,chain,8.0,4-6,1.0,0.55,wm_planner,ok,14.3,27.6,19.774,8.0,True,0.9431,0.3246,0,3,3.703,13.6,1.0515,445f7ff,0,300.0,16,16,True,,0,0,17.8359,43ec5c75ad5c
n2_chain_d9c88caf,1,2,chain,8.0,6-8,0.0,0.55,lower_bound,ok,7.4,,,,,,,,,0.0,7.4,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n2_chain_d9c88caf,1,2,chain,8.0,6-8,0.0,0.55,sequential,ok,10.8,17.5,9.359,6.7,True,2.6663,0.4744,0,,0.004,7.4,1.4595,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n2_chain_d9c88caf,1,2,chain,8.0,6-8,0.0,0.55,wm_planner,ok,7.8,14.9,9.522,4.24,True,2.7473,0.4085,0,1,1.306,7.4,1.0541,445f7ff,0,300.0,16,16,True,,0,0,13.5603,43ec5c75ad5c
n2_chain_d9c88caf,1,2,chain,8.0,6-8,0.0,0.55,wm_planner,ok,7.8,15.0,9.469,4.4,True,2.7733,0.4085,0,0,1.371,7.4,1.0541,445f7ff,1,300.0,16,16,True,,0,0,12.0,43ec5c75ad5c
n2_chain_971dcf72,9,2,chain,8.0,4-6,1.0,0.55,wm_planner,ok,9.1,17.2,16.699,0.979,True,0.9217,0.3234,0,2,2.632,8.1,1.1235,445f7ff,1,300.0,16,16,True,,0,0,12.2142,43ec5c75ad5c
n2_chain_17c11878,7,2,chain,8.0,4-6,1.0,0.55,wm_planner,ok,14.3,27.6,19.765,8.025,True,0.9431,0.3246,0,2,3.605,13.6,1.0515,445f7ff,1,300.0,16,16,True,,0,0,17.8359,43ec5c75ad5c
n2_chain_ff7df9a1,5,2,chain,8.0,4-6,1.0,0.55,lower_bound,ok,12.5,,,,,,,,,0.0,12.5,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n2_chain_ff7df9a1,5,2,chain,8.0,4-6,1.0,0.55,sequential,no_solution,,,,,,,,,,,12.5,,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n2_chain_ff7df9a1,5,2,chain,8.0,4-6,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,12.0,24.0,7.772,17.523,False,0.7001,0.3205,0,0,4.621,12.5,0.96,445f7ff,0,300.0,16,16,True,deadlock: no team progress,0,0,17.56,43ec5c75ad5c
n2_chain_d9c88caf,1,2,chain,8.0,6-8,0.0,0.55,wm_planner,ok,7.8,15.0,9.942,4.025,True,2.9063,0.4085,0,1,1.422,7.4,1.0541,445f7ff,2,300.0,16,16,True,,0,0,13.5251,43ec5c75ad5c
n2_chain_609c4670,2,2,chain,8.0,6-8,0.0,0.55,wm_planner,ok,11.9,22.4,22.152,1.693,True,1.0585,0.3203,0,0,1.916,10.9,1.0917,445f7ff,2,300.0,16,16,True,,0,0,12.0,43ec5c75ad5c
n2_chain_609c4670,2,2,chain,8.0,6-8,0.0,0.55,lower_bound,ok,10.9,,,,,,,,,0.0,10.9,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n2_chain_609c4670,2,2,chain,8.0,6-8,0.0,0.55,sequential,ok,20.9,30.9,21.931,10.0,True,1.5755,0.3463,0,,0.007,10.9,1.9174,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n2_chain_609c4670,2,2,chain,8.0,6-8,0.0,0.55,wm_planner,ok,11.7,21.9,22.276,1.06,True,1.2073,0.3203,0,0,2.316,10.9,1.0734,445f7ff,0,300.0,16,16,True,,0,0,12.0,43ec5c75ad5c
n2_chain_609c4670,2,2,chain,8.0,6-8,0.0,0.55,wm_planner,ok,11.9,22.4,22.152,1.693,True,1.0585,0.3203,0,0,2.377,10.9,1.0917,445f7ff,1,300.0,16,16,True,,0,0,12.0,43ec5c75ad5c
n2_chain_beb6ff2d,3,2,chain,8.0,6-8,0.0,0.55,wm_planner,ok,11.8,19.1,19.342,0.723,True,3.8148,0.3201,0,0,1.842,11.0,1.0727,445f7ff,1,300.0,16,16,False,,0,0,12.0,43ec5c75ad5c
n2_chain_beb6ff2d,3,2,chain,8.0,6-8,0.0,0.55,lower_bound,ok,11.0,,,,,,,,,0.0,11.0,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n2_chain_beb6ff2d,3,2,chain,8.0,6-8,0.0,0.55,sequential,ok,17.9,24.8,18.462,6.9,True,3.0808,0.3991,0,,0.009,11.0,1.6273,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n2_chain_beb6ff2d,3,2,chain,8.0,6-8,0.0,0.55,wm_planner,ok,11.8,19.1,19.344,0.693,True,3.9948,0.3201,0,0,2.735,11.0,1.0727,445f7ff,0,300.0,16,16,False,,0,0,14.2479,43ec5c75ad5c
n2_chain_6e33da4f,0,2,chain,8.0,6-8,0.0,0.55,lower_bound,ok,13.7,,,,,,,,,0.0,13.7,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n2_chain_6e33da4f,0,2,chain,8.0,6-8,0.0,0.55,sequential,ok,23.9,37.6,25.92,13.7,True,4.0179,0.3605,0,,0.011,13.7,1.7445,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n2_chain_6e33da4f,0,2,chain,8.0,6-8,0.0,0.55,wm_planner,ok,14.7,25.7,26.179,1.995,True,0.9671,0.323,0,1,4.095,13.7,1.073,445f7ff,0,300.0,16,16,True,,0,0,13.6747,43ec5c75ad5c
n2_chain_6e33da4f,0,2,chain,8.0,6-8,0.0,0.55,wm_planner,ok,14.6,26.0,26.681,1.938,True,0.9326,0.3213,0,3,4.001,13.7,1.0657,445f7ff,2,300.0,16,16,True,,0,0,12.8492,43ec5c75ad5c
n2_chain_6e33da4f,0,2,chain,8.0,6-8,0.0,0.55,wm_planner,ok,14.6,26.0,26.681,1.938,True,0.9326,0.3213,0,3,4.022,13.7,1.0657,445f7ff,1,300.0,16,16,True,,0,0,12.8492,43ec5c75ad5c
n2_chain_beb6ff2d,3,2,chain,8.0,6-8,0.0,0.55,wm_planner,ok,11.8,19.0,19.329,0.633,True,3.9948,0.3201,0,0,2.647,11.0,1.0727,445f7ff,2,300.0,16,16,False,,0,0,14.2479,43ec5c75ad5c
n2_chain_df59fd82,4,2,chain,8.0,6-8,0.0,0.55,lower_bound,ok,13.4,,,,,,,,,0.0,13.4,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n2_chain_df59fd82,4,2,chain,8.0,6-8,0.0,0.55,sequential,ok,19.6,29.4,19.491,9.8,True,1.4824,0.3712,0,,0.004,13.4,1.4627,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n2_chain_df59fd82,4,2,chain,8.0,6-8,0.0,0.55,wm_planner,ok,15.1,26.0,20.984,5.436,True,0.9287,0.4092,0,2,2.644,13.4,1.1269,445f7ff,0,300.0,16,16,False,,0,0,15.0647,43ec5c75ad5c
n2_chain_07fc2cfc,6,2,chain,8.0,6-8,0.0,0.55,wm_planner,ok,10.1,19.5,14.962,4.721,True,0.9279,0.4447,0,3,2.008,9.2,1.0978,445f7ff,1,300.0,16,16,True,,0,0,18.4707,43ec5c75ad5c
n2_chain_cde36878,5,2,chain,8.0,6-8,0.0,0.55,wm_planner,ok,16.0,28.5,19.277,10.16,True,3.1781,0.3311,0,3,3.056,15.1,1.0596,445f7ff,2,300.0,16,16,True,,0,0,12.0,43ec5c75ad5c
n2_chain_197e59af,7,2,chain,8.0,6-8,0.0,0.55,lower_bound,ok,11.2,,,,,,,,,0.0,11.2,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n2_chain_197e59af,7,2,chain,8.0,6-8,0.0,0.55,sequential,ok,17.0,23.1,17.728,6.1,True,1.2104,0.4176,0,,0.004,11.2,1.5179,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
n2_chain_197e59af,7,2,chain,8.0,6-8,0.0,0.55,wm_planner,ok,11.9,18.3,18.338,1.135,True,0.929,0.3443,0,0,1.717,11.2,1.0625,445f7ff,0,300.0,16,16,True,,0,0,14.2261,43ec5c75ad5c
n2_chain_cde36878,5,2,chain,8.0,6-8,0.0,0.55,lower_bound,ok,15.1,,,,,,,,,0.0,15.1,1.0,445f7ff,0,300.0,,,,,,,,43ec5c75ad5c
