uid,instance_seed,n_agents,dep_mode,size,n_obstacles,couple_prob,couple_dist,method,status,team_time,flow_time,distance,wait,valid,agent_clearance,obstacle_clearance,dep_violations,n_switches,runtime_s,lower_bound,ratio_to_bound,git_commit,planner_seed,timeout_s,n_modes,n_feasible_modes,chosen_is_fastest_feasible,note,n_amax_violations,n_amax_viol_stop,n_amax_viol_block,n_amax_viol_snap,n_amax_viol_project,n_project_active,n_blocked,n_free_steps_calls,n_agent_violations,n_obstacle_violations,min_agent_clearance,min_obstacle_clearance,first_violation_t,n_evals,n_stalled_evals,max_accel,phys_fp
n2_chain_78a396e2,8,2,chain,8.0,2-3,1.0,0.55,wm_planner,ok,13.5,23.9,20.648,3.942,True,0.947,0.3226,0,0,4.748,12.1,1.1157,950e503,0,300.0,16,11,True,,0,0,0,0,0,141,0,211,0,0,0.947001,0.322645,-1,120,19,13.9752,65eb7c9d9016
n2_chain_f56c6588,1,2,chain,8.0,4-6,0.0,0.55,lower_bound,ok,9.2,,,,,,,,,0.0,9.2,1.0,950e503,0,300.0,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n2_chain_f56c6588,1,2,chain,8.0,4-6,0.0,0.55,sequential,ok,16.0,23.2,15.59,7.2,True,3.0239,0.4082,0,,0.007,9.2,1.7391,950e503,0,300.0,,,,,,,,,,,,,0,0,3.023868,0.408193,-1,,,,65eb7c9d9016
n2_chain_f56c6588,1,2,chain,8.0,4-6,0.0,0.55,wm_planner,ok,10.0,17.6,15.863,1.611,True,2.8163,0.3221,0,0,2.856,9.2,1.087,950e503,0,300.0,16,16,True,,0,0,0,0,0,120,0,148,0,0,2.816263,0.322085,-1,88,1,12.0,65eb7c9d9016
n2_chain_78a396e2,8,2,chain,8.0,2-3,1.0,0.55,wm_planner,ok,14.6,26.4,20.898,6.234,True,0.7402,0.3248,0,0,5.229,12.1,1.2066,950e503,1,300.0,16,14,True,,0,0,0,0,0,157,0,236,0,0,0.740156,0.324806,-1,128,26,16.2,65eb7c9d9016
n2_chain_f56c6588,1,2,chain,8.0,4-6,0.0,0.55,wm_planner,ok,10.0,17.2,15.574,1.499,True,2.8553,0.3221,0,1,3.27,9.2,1.087,950e503,1,300.0,16,16,True,,0,0,0,0,0,119,0,144,0,0,2.855322,0.322085,-1,88,3,12.0,65eb7c9d9016
n2_chain_f56c6588,1,2,chain,8.0,4-6,0.0,0.55,wm_planner,ok,10.0,17.3,15.592,1.581,True,2.8792,0.3221,0,0,3.478,9.2,1.087,950e503,2,300.0,16,16,True,,0,0,0,0,0,118,0,145,0,0,2.879154,0.322085,-1,88,2,13.3935,65eb7c9d9016
n2_chain_3c3d12e3,9,2,chain,8.0,2-3,1.0,0.55,lower_bound,ok,12.2,,,,,,,,,0.0,12.2,1.0,950e503,0,300.0,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n2_chain_3c3d12e3,9,2,chain,8.0,2-3,1.0,0.55,sequential,ok,18.1,26.6,17.64,8.5,True,1.0228,0.4104,0,,0.005,12.2,1.4836,950e503,0,300.0,,,,,,,,,,,,,0,0,1.022767,0.410424,-1,,,,65eb7c9d9016
n2_chain_3c3d12e3,9,2,chain,8.0,2-3,1.0,0.55,wm_planner,ok,13.6,23.7,19.453,4.381,True,0.8141,0.369,0,0,6.033,12.2,1.1148,950e503,0,300.0,16,10,True,,0,0,0,0,0,140,0,205,0,0,0.814143,0.368955,-1,120,16,15.1507,65eb7c9d9016
n2_chain_3c3d12e3,9,2,chain,8.0,2-3,1.0,0.55,wm_planner,ok,13.6,23.7,19.453,4.381,True,0.8141,0.369,0,0,5.925,12.2,1.1148,950e503,2,300.0,16,10,True,,0,0,0,0,0,140,0,205,0,0,0.814143,0.368955,-1,120,17,15.1507,65eb7c9d9016
n2_chain_78a396e2,8,2,chain,8.0,2-3,1.0,0.55,wm_planner,ok,15.3,27.5,23.042,5.547,True,0.9408,0.3204,0,1,6.675,12.1,1.2645,950e503,2,300.0,16,12,True,,0,0,0,0,0,162,0,247,0,0,0.940845,0.320408,-1,136,17,23.7888,65eb7c9d9016
n2_chain_f6ec0587,0,2,chain,8.0,4-6,0.0,0.55,lower_bound,ok,11.8,,,,,,,,,0.0,11.8,1.0,950e503,0,300.0,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n2_chain_f6ec0587,0,2,chain,8.0,4-6,0.0,0.55,sequential,no_solution,,,,,,,,,,,11.8,,950e503,0,300.0,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n2_chain_f6ec0587,0,2,chain,8.0,4-6,0.0,0.55,wm_planner,ok,12.8,22.7,17.093,6.08,True,1.0985,0.3281,0,0,5.542,11.8,1.0847,950e503,0,300.0,16,16,True,,0,0,0,0,0,121,0,203,0,0,1.098512,0.328082,-1,112,5,12.3349,65eb7c9d9016
n2_chain_c42bb4a6,2,2,chain,8.0,4-6,0.0,0.55,wm_planner,ok,14.5,19.6,17.665,2.629,True,2.7249,0.3246,0,1,4.4,11.9,1.2185,950e503,2,300.0,16,16,True,,0,0,0,0,0,136,0,172,0,0,2.724901,0.324571,-1,128,48,12.0,65eb7c9d9016
n2_chain_f6ec0587,0,2,chain,8.0,4-6,0.0,0.55,wm_planner,ok,13.2,23.9,17.243,7.206,True,1.0432,0.3281,0,0,6.135,11.8,1.1186,950e503,1,300.0,16,14,True,,0,0,0,0,0,94,0,215,0,0,1.043206,0.328082,-1,120,25,12.0,65eb7c9d9016
n2_chain_c42bb4a6,2,2,chain,8.0,4-6,0.0,0.55,lower_bound,ok,11.9,,,,,,,,,0.0,11.9,1.0,950e503,0,300.0,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n2_chain_c42bb4a6,2,2,chain,8.0,4-6,0.0,0.55,sequential,ok,15.8,20.9,15.829,5.1,True,0.7629,0.3974,0,,0.005,11.9,1.3277,950e503,0,300.0,,,,,,,,,,,,,0,0,0.762874,0.397357,-1,,,,65eb7c9d9016
n2_chain_c42bb4a6,2,2,chain,8.0,4-6,0.0,0.55,wm_planner,unfinished:deadlock: no team progress,18.0,23.1,12.455,10.402,False,1.2747,0.3416,0,1,4.572,11.9,1.5126,950e503,0,300.0,16,16,True,deadlock: no team progress,0,0,0,0,0,66,0,207,0,0,1.274741,0.341627,-1,152,108,12.0,65eb7c9d9016
n2_chain_c42bb4a6,2,2,chain,8.0,4-6,0.0,0.55,wm_planner,ok,14.5,19.6,17.655,2.638,True,2.7249,0.3246,0,1,5.298,11.9,1.2185,950e503,1,300.0,16,16,True,,0,0,0,0,0,136,0,172,0,0,2.724901,0.324571,-1,128,40,12.0,65eb7c9d9016
n2_chain_f6ec0587,0,2,chain,8.0,4-6,0.0,0.55,wm_planner,ok,13.3,23.7,17.471,6.765,True,0.9611,0.3233,0,0,6.267,11.8,1.1271,950e503,2,300.0,16,15,True,,0,0,0,0,0,121,0,213,0,0,0.961128,0.323347,-1,120,25,12.0,65eb7c9d9016
n2_chain_23cd6768,3,2,chain,8.0,4-6,0.0,0.55,wm_planner,ok,10.9,19.0,14.044,5.401,True,1.4611,0.3575,0,0,3.347,9.9,1.101,950e503,2,300.0,16,13,True,,0,0,0,0,0,109,0,170,0,0,1.461148,0.357514,-1,96,4,17.0834,65eb7c9d9016
n2_chain_23cd6768,3,2,chain,8.0,4-6,0.0,0.55,wm_planner,ok,10.9,19.0,13.975,5.479,True,1.4577,0.3575,0,0,3.779,9.9,1.101,950e503,1,300.0,16,16,True,,0,0,0,0,0,107,0,170,0,0,1.457709,0.357514,-1,96,0,12.0,65eb7c9d9016
n2_chain_02d7ec57,4,2,chain,8.0,4-6,0.0,0.55,lower_bound,ok,10.7,,,,,,,,,0.0,10.7,1.0,950e503,0,300.0,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n2_chain_02d7ec57,4,2,chain,8.0,4-6,0.0,0.55,sequential,ok,18.3,29.0,17.875,10.7,True,5.0304,0.4259,0,,0.006,10.7,1.7103,950e503,0,300.0,,,,,,,,,,,,,0,0,5.030359,0.425879,-1,,,,65eb7c9d9016
n2_chain_02d7ec57,4,2,chain,8.0,4-6,0.0,0.55,wm_planner,ok,11.1,20.2,18.64,1.617,True,3.9998,0.3291,0,1,3.326,10.7,1.0374,950e503,0,300.0,16,16,True,,0,0,0,0,0,143,0,170,0,0,3.999831,0.329137,-1,104,0,15.4873,65eb7c9d9016
n2_chain_0df40746,6,2,chain,8.0,4-6,0.0,0.55,lower_bound,ok,7.8,,,,,,,,,0.0,7.8,1.0,950e503,0,300.0,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n2_chain_0df40746,6,2,chain,8.0,4-6,0.0,0.55,sequential,ok,12.9,18.0,11.851,5.1,True,3.4504,0.4604,0,,0.004,7.8,1.6538,950e503,0,300.0,,,,,,,,,,,,,0,0,3.450364,0.460442,-1,,,,65eb7c9d9016
n2_chain_0df40746,6,2,chain,8.0,4-6,0.0,0.55,wm_planner,ok,8.2,13.6,12.294,0.715,True,2.5751,0.4408,0,0,1.812,7.8,1.0513,950e503,0,300.0,16,16,True,,0,0,0,0,0,92,0,108,0,0,2.575113,0.440822,-1,80,2,15.3773,65eb7c9d9016
n2_chain_23cd6768,3,2,chain,8.0,4-6,0.0,0.55,lower_bound,ok,9.9,,,,,,,,,0.0,9.9,1.0,950e503,0,300.0,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n2_chain_23cd6768,3,2,chain,8.0,4-6,0.0,0.55,sequential,no_solution,,,,,,,,,,,9.9,,950e503,0,300.0,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n2_chain_23cd6768,3,2,chain,8.0,4-6,0.0,0.55,wm_planner,ok,10.9,19.0,14.044,5.401,True,1.4611,0.3575,0,0,3.732,9.9,1.101,950e503,0,300.0,16,12,True,,0,0,0,0,0,109,0,170,0,0,1.461148,0.357514,-1,96,4,17.0834,65eb7c9d9016
n2_chain_02d7ec57,4,2,chain,8.0,4-6,0.0,0.55,wm_planner,ok,11.1,20.4,18.75,1.692,True,3.9535,0.3271,0,1,3.492,10.7,1.0374,950e503,2,300.0,16,13,False,,0,0,0,0,0,148,0,172,0,0,3.953524,0.327113,-1,104,3,14.4404,65eb7c9d9016
n2_chain_0df40746,6,2,chain,8.0,4-6,0.0,0.55,wm_planner,ok,8.2,13.6,12.294,0.715,True,2.5751,0.4408,0,0,2.599,7.8,1.0513,950e503,1,300.0,16,16,True,,0,0,0,0,0,92,0,108,0,0,2.575113,0.440822,-1,80,3,15.3773,65eb7c9d9016
n2_chain_0df40746,6,2,chain,8.0,4-6,0.0,0.55,wm_planner,ok,8.2,13.6,12.178,0.767,True,2.5745,0.4386,0,0,2.781,7.8,1.0513,950e503,2,300.0,16,16,True,,0,0,0,0,0,91,0,108,0,0,2.574474,0.43856,-1,80,9,15.3773,65eb7c9d9016
n2_chain_02d7ec57,4,2,chain,8.0,4-6,0.0,0.55,wm_planner,ok,11.1,20.3,18.767,1.612,True,3.9535,0.3226,0,0,4.614,10.7,1.0374,950e503,1,300.0,16,12,True,,0,0,0,0,0,150,0,171,0,0,3.953524,0.322559,-1,104,6,14.4404,65eb7c9d9016
n2_chain_cc71d41d,8,2,chain,8.0,4-6,0.0,0.55,lower_bound,ok,9.5,,,,,,,,,0.0,9.5,1.0,950e503,0,300.0,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n2_chain_cc71d41d,8,2,chain,8.0,4-6,0.0,0.55,sequential,ok,12.4,17.0,12.2,4.6,True,0.9439,0.3824,0,,0.005,9.5,1.3053,950e503,0,300.0,,,,,,,,,,,,,0,0,0.943878,0.382391,-1,,,,65eb7c9d9016
n2_chain_cc71d41d,8,2,chain,8.0,4-6,0.0,0.55,wm_planner,ok,10.4,15.0,12.888,2.392,True,0.924,0.426,0,1,2.59,9.5,1.0947,950e503,0,300.0,16,10,True,,0,0,0,0,0,92,0,130,0,0,0.924044,0.425967,-1,96,9,12.7637,65eb7c9d9016
n2_chain_cc71d41d,8,2,chain,8.0,4-6,0.0,0.55,wm_planner,ok,10.3,14.9,13.692,1.546,True,0.9241,0.4374,0,3,2.482,9.5,1.0842,950e503,1,300.0,16,15,True,,0,0,0,0,0,106,0,129,0,0,0.924091,0.437374,-1,96,2,19.7712,65eb7c9d9016
n2_chain_1ab9d9ae,5,2,chain,8.0,4-6,0.0,0.55,wm_planner,ok,16.1,25.0,16.286,8.338,True,2.7819,0.3256,0,0,4.684,15.4,1.0455,950e503,1,300.0,16,12,True,,0,0,0,0,0,126,0,218,0,0,2.781864,0.32557,-1,144,7,12.0,65eb7c9d9016
n2_chain_1ab9d9ae,5,2,chain,8.0,4-6,0.0,0.55,lower_bound,ok,15.4,,,,,,,,,0.0,15.4,1.0,950e503,0,300.0,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n2_chain_1ab9d9ae,5,2,chain,8.0,4-6,0.0,0.55,sequential,ok,17.0,25.7,16.388,8.7,True,2.8221,0.3846,0,,0.007,15.4,1.1039,950e503,0,300.0,,,,,,,,,,,,,0,0,2.822072,0.384601,-1,,,,65eb7c9d9016
n2_chain_1ab9d9ae,5,2,chain,8.0,4-6,0.0,0.55,wm_planner,ok,16.0,24.9,16.289,8.278,True,2.7819,0.3256,0,1,4.761,15.4,1.039,950e503,0,300.0,16,13,True,,0,0,0,0,0,127,0,217,0,0,2.781864,0.32557,-1,136,6,12.0,65eb7c9d9016
n2_chain_b60bf26e,7,2,chain,8.0,4-6,0.0,0.55,lower_bound,ok,13.2,,,,,,,,,0.0,13.2,1.0,950e503,0,300.0,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n2_chain_b60bf26e,7,2,chain,8.0,4-6,0.0,0.55,sequential,ok,19.9,26.6,20.674,6.7,True,2.1357,0.3519,0,,0.007,13.2,1.5076,950e503,0,300.0,,,,,,,,,,,,,0,0,2.135728,0.351859,-1,,,,65eb7c9d9016
n2_chain_b60bf26e,7,2,chain,8.0,4-6,0.0,0.55,wm_planner,ok,13.8,20.8,21.076,0.917,True,2.2078,0.3234,0,0,4.275,13.2,1.0455,950e503,0,300.0,16,16,True,,0,0,0,0,0,160,0,184,0,0,2.20782,0.323425,-1,120,4,12.0,65eb7c9d9016
n2_chain_cc71d41d,8,2,chain,8.0,4-6,0.0,0.55,wm_planner,ok,10.3,14.9,13.706,1.546,True,0.9241,0.4374,0,3,3.302,9.5,1.0842,950e503,2,300.0,16,14,True,,0,0,0,0,0,106,0,129,0,0,0.924091,0.437374,-1,96,2,19.7712,65eb7c9d9016
n2_chain_b60bf26e,7,2,chain,8.0,4-6,0.0,0.55,wm_planner,ok,14.4,21.7,22.425,0.675,True,2.1739,0.3255,0,1,4.0,13.2,1.0909,950e503,2,300.0,16,16,True,,0,0,0,0,0,177,0,193,0,0,2.173942,0.325527,-1,128,0,13.8942,65eb7c9d9016
n2_chain_e453c916,9,2,chain,8.0,4-6,0.0,0.55,lower_bound,ok,9.4,,,,,,,,,0.0,9.4,1.0,950e503,0,300.0,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n2_chain_e453c916,9,2,chain,8.0,4-6,0.0,0.55,sequential,ok,16.7,24.4,16.919,7.7,True,1.3764,0.3822,0,,0.005,9.4,1.7766,950e503,0,300.0,,,,,,,,,,,,,0,0,1.376428,0.382174,-1,,,,65eb7c9d9016
n2_chain_e453c916,9,2,chain,8.0,4-6,0.0,0.55,wm_planner,ok,10.0,18.0,17.368,1.253,True,2.0613,0.3213,0,0,3.548,9.4,1.0638,950e503,0,300.0,16,16,True,,0,0,0,0,0,133,0,156,0,0,2.061343,0.321338,-1,88,3,12.2142,65eb7c9d9016
n2_chain_b60bf26e,7,2,chain,8.0,4-6,0.0,0.55,wm_planner,ok,13.6,20.9,21.684,0.512,True,2.2078,0.3234,0,0,4.935,13.2,1.0303,950e503,1,300.0,16,16,True,,0,0,0,0,0,173,0,185,0,0,2.20782,0.323425,-1,120,4,12.0,65eb7c9d9016
n2_chain_1ab9d9ae,5,2,chain,8.0,4-6,0.0,0.55,wm_planner,ok,16.0,24.9,16.289,8.278,True,2.7819,0.3256,0,1,6.072,15.4,1.039,950e503,2,300.0,16,13,True,,0,0,0,0,0,127,0,217,0,0,2.781864,0.32557,-1,136,3,12.0,65eb7c9d9016
n2_chain_e453c916,9,2,chain,8.0,4-6,0.0,0.55,wm_planner,ok,10.0,18.0,17.384,1.239,True,2.0915,0.3208,0,0,4.319,9.4,1.0638,950e503,1,300.0,16,15,True,,0,0,0,0,0,135,0,156,0,0,2.091475,0.320767,-1,88,7,12.2142,65eb7c9d9016
n2_chain_e453c916,9,2,chain,8.0,4-6,0.0,0.55,wm_planner,ok,10.0,18.0,17.415,1.213,True,2.0915,0.3208,0,1,3.67,9.4,1.0638,950e503,2,300.0,16,16,True,,0,0,0,0,0,135,0,156,0,0,2.091475,0.320767,-1,88,4,12.2142,65eb7c9d9016
n2_chain_1659db46,0,2,chain,8.0,4-6,1.0,0.55,wm_planner,ok,13.2,20.0,17.243,2.906,True,1.0432,0.3281,0,0,3.882,11.8,1.1186,950e503,1,300.0,16,15,True,,0,0,0,0,0,94,0,172,0,0,1.043206,0.328082,-1,120,34,12.0,65eb7c9d9016
n2_chain_310849fd,1,2,chain,8.0,4-6,1.0,0.55,wm_planner,ok,10.2,17.4,17.41,0.603,True,1.1095,0.4014,0,0,2.778,9.9,1.0303,950e503,2,300.0,16,16,True,,0,0,0,0,0,139,0,150,0,0,1.109456,0.401386,-1,96,0,12.0,65eb7c9d9016
n2_chain_310849fd,1,2,chain,8.0,4-6,1.0,0.55,lower_bound,ok,9.9,,,,,,,,,0.0,9.9,1.0,950e503,0,300.0,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n2_chain_310849fd,1,2,chain,8.0,4-6,1.0,0.55,sequential,ok,17.1,24.3,17.341,7.2,True,3.7735,0.3913,0,,0.004,9.9,1.7273,950e503,0,300.0,,,,,,,,,,,,,0,0,3.773492,0.39125,-1,,,,65eb7c9d9016
n2_chain_310849fd,1,2,chain,8.0,4-6,1.0,0.55,wm_planner,ok,10.1,17.3,17.36,0.563,True,0.9824,0.3552,0,0,3.004,9.9,1.0202,950e503,0,300.0,16,16,True,,0,0,0,0,0,139,0,149,0,0,0.982364,0.355151,-1,96,0,12.0,65eb7c9d9016
n2_chain_1659db46,0,2,chain,8.0,4-6,1.0,0.55,wm_planner,ok,13.3,19.5,17.471,2.165,True,0.9611,0.3233,0,0,3.826,11.8,1.1271,950e503,2,300.0,16,16,True,,0,0,0,0,0,122,0,167,0,0,0.961128,0.323347,-1,120,41,12.0,65eb7c9d9016
n2_chain_310849fd,1,2,chain,8.0,4-6,1.0,0.55,wm_planner,ok,10.2,17.4,17.41,0.603,True,1.1095,0.4014,0,0,3.199,9.9,1.0303,950e503,1,300.0,16,15,True,,0,0,0,0,0,139,0,150,0,0,1.109456,0.401386,-1,96,1,12.0,65eb7c9d9016
n2_chain_1659db46,0,2,chain,8.0,4-6,1.0,0.55,lower_bound,ok,11.8,,,,,,,,,0.0,11.8,1.0,950e503,0,300.0,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n2_chain_1659db46,0,2,chain,8.0,4-6,1.0,0.55,sequential,no_solution,,,,,,,,,,,11.8,,950e503,0,300.0,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n2_chain_1659db46,0,2,chain,8.0,4-6,1.0,0.55,wm_planner,ok,12.8,18.7,17.093,1.68,True,0.9895,0.3281,0,0,4.893,11.8,1.0847,950e503,0,300.0,16,15,True,,0,0,0,0,0,118,0,159,0,0,0.989519,0.328082,-1,112,12,12.3349,65eb7c9d9016
n2_chain_ad20fe6a,2,2,chain,8.0,4-6,1.0,0.55,lower_bound,ok,7.7,,,,,,,,,0.0,7.7,1.0,950e503,0,300.0,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n2_chain_ad20fe6a,2,2,chain,8.0,4-6,1.0,0.55,sequential,ok,13.2,20.9,12.352,7.7,True,3.0951,0.421,0,,0.007,7.7,1.7143,950e503,0,300.0,,,,,,,,,,,,,0,0,3.095127,0.421,-1,,,,65eb7c9d9016
n2_chain_ad20fe6a,2,2,chain,8.0,4-6,1.0,0.55,wm_planner,ok,8.0,16.0,12.555,2.88,True,0.9897,0.3436,0,0,3.691,7.7,1.039,950e503,0,300.0,16,8,True,,0,0,0,0,0,89,0,132,0,0,0.989694,0.343617,-1,72,16,12.0,65eb7c9d9016
n2_chain_ad20fe6a,2,2,chain,8.0,4-6,1.0,0.55,wm_planner,ok,8.4,16.7,12.996,3.223,True,0.9652,0.3481,0,1,3.999,7.7,1.0909,950e503,1,300.0,16,8,True,,0,0,0,0,0,84,0,139,0,0,0.965151,0.34808,-1,80,20,13.1686,65eb7c9d9016
n2_chain_ad20fe6a,2,2,chain,8.0,4-6,1.0,0.55,wm_planner,ok,8.1,16.1,12.724,2.839,True,0.9684,0.3403,0,2,4.038,7.7,1.0519,950e503,2,300.0,16,9,False,,0,0,0,0,0,92,0,133,0,0,0.968383,0.340332,-1,80,21,15.3903,65eb7c9d9016
n2_chain_96b21b0c,4,2,chain,8.0,4-6,1.0,0.55,lower_bound,ok,9.9,,,,,,,,,0.0,9.9,1.0,950e503,0,300.0,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n2_chain_96b21b0c,4,2,chain,8.0,4-6,1.0,0.55,sequential,ok,17.5,27.4,17.875,9.9,True,5.0304,0.4259,0,,0.006,9.9,1.7677,950e503,0,300.0,,,,,,,,,,,,,0,0,5.030359,0.425879,-1,,,,65eb7c9d9016
n2_chain_96b21b0c,4,2,chain,8.0,4-6,1.0,0.55,wm_planner,ok,10.3,18.6,18.64,0.817,True,3.9998,0.3291,0,1,3.061,9.9,1.0404,950e503,0,300.0,16,16,True,,0,0,0,0,0,143,0,162,0,0,3.999831,0.329137,-1,96,0,15.4873,65eb7c9d9016
n2_chain_96b21b0c,4,2,chain,8.0,4-6,1.0,0.55,wm_planner,ok,10.3,18.7,18.767,0.812,True,3.9535,0.3226,0,0,3.04,9.9,1.0404,950e503,1,300.0,16,12,True,,0,0,0,0,0,150,0,163,0,0,3.953524,0.322559,-1,96,6,14.4404,65eb7c9d9016
n2_chain_b7b3274d,3,2,chain,8.0,4-6,1.0,0.55,wm_planner,ok,14.1,22.7,21.396,2.933,True,0.9456,0.4184,0,1,4.661,12.9,1.093,950e503,1,300.0,16,15,True,,0,0,0,0,0,157,0,207,0,0,0.945614,0.418377,-1,128,3,13.9817,65eb7c9d9016
n2_chain_96b21b0c,4,2,chain,8.0,4-6,1.0,0.55,wm_planner,ok,10.3,18.8,18.77,0.912,True,3.9535,0.3334,0,1,4.262,9.9,1.0404,950e503,2,300.0,16,13,False,,0,0,0,0,0,147,0,164,0,0,3.953524,0.333439,-1,96,3,14.4404,65eb7c9d9016
n2_chain_b7b3274d,3,2,chain,8.0,4-6,1.0,0.55,lower_bound,ok,12.9,,,,,,,,,0.0,12.9,1.0,950e503,0,300.0,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n2_chain_b7b3274d,3,2,chain,8.0,4-6,1.0,0.55,sequential,no_solution,,,,,,,,,,,12.9,,950e503,0,300.0,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n2_chain_b7b3274d,3,2,chain,8.0,4-6,1.0,0.55,wm_planner,ok,13.9,22.9,22.054,2.694,True,0.9386,0.4184,0,2,4.903,12.9,1.0775,950e503,0,300.0,16,12,True,,0,0,0,0,0,160,0,209,0,0,0.938567,0.418377,-1,120,7,12.0,65eb7c9d9016
n2_chain_037af541,6,2,chain,8.0,4-6,1.0,0.55,wm_planner,ok,9.6,17.6,14.824,2.95,True,0.7978,0.4341,0,0,3.292,8.9,1.0787,950e503,1,300.0,16,13,True,,0,0,0,0,0,101,0,152,0,0,0.797786,0.434118,-1,88,10,15.3493,65eb7c9d9016
n2_chain_037af541,6,2,chain,8.0,4-6,1.0,0.55,lower_bound,ok,8.9,,,,,,,,,0.0,8.9,1.0,950e503,0,300.0,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n2_chain_037af541,6,2,chain,8.0,4-6,1.0,0.55,sequential,ok,14.0,21.4,13.702,7.4,True,2.2414,0.4604,0,,0.006,8.9,1.573,950e503,0,300.0,,,,,,,,,,,,,0,0,2.241413,0.460442,-1,,,,65eb7c9d9016
n2_chain_037af541,6,2,chain,8.0,4-6,1.0,0.55,wm_planner,ok,9.6,17.6,14.824,2.95,True,0.7978,0.4341,0,0,4.241,8.9,1.0787,950e503,0,300.0,16,10,True,,0,0,0,0,0,101,0,152,0,0,0.797786,0.434118,-1,88,15,15.3493,65eb7c9d9016
n2_chain_037af541,6,2,chain,8.0,4-6,1.0,0.55,wm_planner,ok,9.6,17.4,14.918,2.68,True,0.7975,0.4341,0,0,4.118,8.9,1.0787,950e503,2,300.0,16,11,True,,0,0,0,0,0,108,0,150,0,0,0.797463,0.434118,-1,88,10,15.3493,65eb7c9d9016
n2_chain_a0835bea,8,2,chain,8.0,4-6,1.0,0.55,lower_bound,ok,7.5,,,,,,,,,0.0,7.5,1.0,950e503,0,300.0,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n2_chain_a0835bea,8,2,chain,8.0,4-6,1.0,0.55,sequential,ok,12.1,19.6,12.419,7.5,True,3.3213,0.3895,0,,0.004,7.5,1.6133,950e503,0,300.0,,,,,,,,,,,,,0,0,3.321285,0.389456,-1,,,,65eb7c9d9016
n2_chain_a0835bea,8,2,chain,8.0,4-6,1.0,0.55,wm_planner,ok,8.4,13.7,12.985,1.378,True,0.9232,0.4368,0,1,2.722,7.5,1.12,950e503,0,300.0,16,12,True,,0,0,0,0,0,93,0,121,0,0,0.923243,0.436831,-1,80,12,13.8369,65eb7c9d9016
n2_chain_a0835bea,8,2,chain,8.0,4-6,1.0,0.55,wm_planner,ok,8.7,13.6,13.571,0.754,True,0.921,0.4316,0,1,2.747,7.5,1.16,950e503,1,300.0,16,10,False,,0,0,0,0,0,100,0,120,0,0,0.921005,0.43164,-1,80,18,15.1043,65eb7c9d9016
n2_chain_b7b3274d,3,2,chain,8.0,4-6,1.0,0.55,wm_planner,ok,14.1,22.7,21.396,2.933,True,0.9456,0.4184,0,1,6.464,12.9,1.093,950e503,2,300.0,16,15,True,,0,0,0,0,0,157,0,207,0,0,0.945614,0.418377,-1,128,8,13.9817,65eb7c9d9016
n2_chain_a0835bea,8,2,chain,8.0,4-6,1.0,0.55,wm_planner,ok,8.8,15.1,13.562,2.309,True,0.9439,0.4341,0,0,2.722,7.5,1.1733,950e503,2,300.0,16,12,True,,0,0,0,0,0,66,0,135,0,0,0.943911,0.434059,-1,80,16,12.208,65eb7c9d9016
n2_chain_17c11878,7,2,chain,8.0,4-6,1.0,0.55,lower_bound,ok,13.6,,,,,,,,,0.0,13.6,1.0,950e503,0,300.0,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
n2_chain_17c11878,7,2,chain,8.0,4-6,1.0,0.55,sequential,ok,18.3,31.9,17.87,13.6,True,0.9635,0.3519,0,,0.01,13.6,1.3456,950e503,0,300.0,,,,,,,,,,,,,0,0,0.963496,0.351859,-1,,,,65eb7c9d9016
n2_chain_17c11878,7,2,chain,8.0,4-6,1.0,0.55,wm_planner,ok,14.6,28.1,20.025,8.314,True,0.9295,0.3499,0,1,5.039,13.6,1.0735,950e503,0,300.0,16,8,True,,0,0,0,0,0,151,0,249,0,0,0.929545,0.349856,-1,128,21,14.2112,65eb7c9d9016
n2_chain_ff7df9a1,5,2,chain,8.0,4-6,1.0,0.55,lower_bound,ok,12.5,,,,,,,,,0.0,12.5,1.0,950e503,0,300.0,,,,,,,,,,,,,,,,,,,,,65eb7c9d9016
