uid,instance_seed,n_agents,dep_mode,size,n_obstacles,couple_prob,couple_dist,method,status,team_time,flow_time,distance,wait,valid,agent_clearance,obstacle_clearance,dep_violations,n_switches,runtime_s,lower_bound,ratio_to_bound,git_commit,planner_seed,timeout_s,n_modes,n_feasible_modes,chosen_is_fastest_feasible,note,n_amax_violations,n_amax_viol_stop,n_amax_viol_block,n_amax_viol_snap,n_amax_viol_project,n_project_active,n_blocked,n_free_steps_calls,n_agent_violations,n_obstacle_violations,min_agent_clearance,min_obstacle_clearance,first_violation_t,n_evals,n_stalled_evals,max_accel,phys_fp
n3_chain_441edadb,9,3,chain,10.0,6-8,1.0,0.55,wm_planner,ok,13.1,37.9,34.97,6.482,True,0.9242,0.43,0,3,9.251,10.8,1.213,1cabda9,0,300.0,16,16,True,,9,3,2,4,0,216,2,1332,0,0,0.924181,0.430041,-1,120,0,8.9788,b414b4637808
n3_chain_7d07d5fa,8,3,chain,10.0,6-8,1.0,0.55,wm_planner,ok,16.0,46.9,38.038,12.944,True,0.9953,0.3431,0,3,11.608,15.2,1.0526,1cabda9,1,300.0,16,16,True,,8,3,3,2,0,254,3,1539,0,0,0.99526,0.343099,-1,136,0,9.3759,b414b4637808
n3_chain_0f70fd92,0,3,chain,12.0,2-3,0.0,0.55,lower_bound,ok,15.1,,,,,,,,,0.0,15.1,1.0,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n3_chain_0f70fd92,0,3,chain,12.0,2-3,0.0,0.55,sequential,ok,34.4,68.2,36.12,33.8,True,1.8679,0.3399,0,,0.02,15.1,2.2781,1cabda9,0,300.0,,,,,,,,,,,,,0,0,1.867938,0.339901,-1,,,,b414b4637808
n3_chain_0f70fd92,0,3,chain,12.0,2-3,0.0,0.55,wm_planner,ok,16.9,42.8,36.972,8.15,True,0.9214,0.3496,0,2,10.365,15.1,1.1192,1cabda9,0,300.0,16,16,True,,6,3,1,2,0,247,1,1412,0,0,0.921445,0.349553,-1,144,0,11.0169,b414b4637808
n3_chain_0f70fd92,0,3,chain,12.0,2-3,0.0,0.55,wm_planner,ok,16.8,43.7,37.061,8.957,True,0.9235,0.3503,0,2,10.516,15.1,1.1126,1cabda9,1,300.0,16,16,True,,6,2,1,3,0,235,1,1431,0,0,0.923513,0.350316,-1,144,0,9.3645,b414b4637808
n3_chain_8f761726,7,3,chain,10.0,6-8,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,17.0,51.0,22.472,30.674,False,0.9307,0.3327,0,1,16.306,19.5,0.8718,1cabda9,2,300.0,16,16,True,deadlock: no team progress,1,0,1,0,0,121,1,1394,0,0,0.930701,0.332714,-1,144,0,7.8736,b414b4637808
n3_chain_0f70fd92,0,3,chain,12.0,2-3,0.0,0.55,wm_planner,ok,16.4,43.3,36.672,8.851,True,0.9235,0.3649,0,5,11.045,15.1,1.0861,1cabda9,2,300.0,16,16,True,,6,3,1,2,0,233,1,1414,0,0,0.923513,0.36488,-1,144,0,9.3645,b414b4637808
n3_chain_441edadb,9,3,chain,10.0,6-8,1.0,0.55,wm_planner,ok,13.0,37.2,33.518,7.061,True,0.9278,0.43,0,4,13.172,10.8,1.2037,1cabda9,1,300.0,16,16,True,,10,3,3,4,0,202,3,1293,0,0,0.927838,0.430041,-1,112,0,8.9159,b414b4637808
n3_chain_441edadb,9,3,chain,10.0,6-8,1.0,0.55,wm_planner,ok,12.8,36.7,34.823,5.482,True,0.9226,0.432,0,4,13.064,10.8,1.1852,1cabda9,2,300.0,16,16,True,,8,3,2,3,0,213,2,1299,0,0,0.922555,0.432012,-1,112,0,10.0189,b414b4637808
n3_chain_8f761726,7,3,chain,10.0,6-8,1.0,0.55,wm_planner,ok,28.9,69.1,45.545,26.893,True,0.9416,0.3246,0,8,18.35,19.5,1.4821,1cabda9,1,300.0,16,16,True,,6,3,1,2,0,251,1,2069,0,0,0.941631,0.324557,-1,240,0,9.1332,b414b4637808
n3_chain_f142f748,1,3,chain,12.0,2-3,0.0,0.55,lower_bound,ok,17.2,,,,,,,,,0.0,17.2,1.0,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n3_chain_f142f748,1,3,chain,12.0,2-3,0.0,0.55,sequential,no_solution,,,,,,,,,,,17.2,,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n3_chain_f142f748,1,3,chain,12.0,2-3,0.0,0.55,wm_planner,ok,18.7,51.9,36.252,18.199,True,0.9657,0.3867,0,1,12.366,17.2,1.0872,1cabda9,0,300.0,16,16,True,,11,3,3,5,0,266,3,1578,0,0,0.965728,0.386672,-1,160,0,10.2102,b414b4637808
n3_chain_7d07d5fa,8,3,chain,10.0,6-8,1.0,0.55,wm_planner,ok,16.5,47.8,38.297,13.63,True,1.0188,0.3232,0,3,16.152,15.2,1.0855,1cabda9,2,300.0,16,16,True,,9,3,3,3,0,246,3,1548,0,0,1.018761,0.323244,-1,144,0,11.8636,b414b4637808
n3_chain_0347f435,2,3,chain,12.0,2-3,0.0,0.55,wm_planner,ok,18.2,34.2,34.679,1.838,True,2.1383,0.3553,0,1,7.846,17.7,1.0282,1cabda9,1,300.0,16,16,True,,7,3,0,4,0,252,0,1196,0,0,2.1383,0.355286,-1,160,0,9.3744,b414b4637808
n3_chain_0347f435,2,3,chain,12.0,2-3,0.0,0.55,lower_bound,ok,17.7,,,,,,,,,0.0,17.7,1.0,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n3_chain_0347f435,2,3,chain,12.0,2-3,0.0,0.55,sequential,no_solution,,,,,,,,,,,17.7,,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n3_chain_0347f435,2,3,chain,12.0,2-3,0.0,0.55,wm_planner,ok,18.2,34.6,35.19,1.84,True,2.1357,0.3553,0,1,8.793,17.7,1.0282,1cabda9,0,300.0,16,16,True,,6,3,0,3,0,255,0,1212,0,0,2.135696,0.355286,-1,160,0,9.3744,b414b4637808
n3_chain_0347f435,2,3,chain,12.0,2-3,0.0,0.55,wm_planner,ok,18.2,34.6,35.182,1.833,True,2.1379,0.3551,0,1,8.783,17.7,1.0282,1cabda9,2,300.0,16,16,True,,7,3,0,4,0,255,0,1212,0,0,2.137922,0.355122,-1,160,0,9.3302,b414b4637808
n3_chain_f142f748,1,3,chain,12.0,2-3,0.0,0.55,wm_planner,ok,18.4,51.8,36.453,17.996,True,1.0951,0.3831,0,1,16.212,17.2,1.0698,1cabda9,1,300.0,16,16,True,,7,2,2,3,0,260,2,1580,0,0,1.095147,0.383104,-1,160,0,9.0242,b414b4637808
n3_chain_abdff8ac,3,3,chain,12.0,2-3,0.0,0.55,lower_bound,ok,18.9,,,,,,,,,0.0,18.9,1.0,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n3_chain_abdff8ac,3,3,chain,12.0,2-3,0.0,0.55,sequential,ok,35.0,57.2,37.22,22.2,True,1.6808,0.3637,0,,0.017,18.9,1.8519,1cabda9,0,300.0,,,,,,,,,,,,,0,0,1.680843,0.363721,-1,,,,b414b4637808
n3_chain_abdff8ac,3,3,chain,12.0,2-3,0.0,0.55,wm_planner,ok,19.8,38.4,38.156,3.072,True,0.9842,0.3443,0,0,10.087,18.9,1.0476,1cabda9,0,300.0,16,16,True,,3,3,0,0,0,265,0,1342,0,0,0.98424,0.344334,-1,168,0,8.7829,b414b4637808
n3_chain_abdff8ac,3,3,chain,12.0,2-3,0.0,0.55,wm_planner,ok,20.0,37.9,37.628,3.049,True,0.9988,0.3443,0,2,9.924,18.9,1.0582,1cabda9,1,300.0,16,16,False,,4,2,0,2,0,258,0,1328,0,0,0.998787,0.344334,-1,168,0,7.9639,b414b4637808
n3_chain_abdff8ac,3,3,chain,12.0,2-3,0.0,0.55,wm_planner,ok,19.4,39.9,40.527,2.646,True,0.9635,0.3443,0,1,10.245,18.9,1.0265,1cabda9,2,300.0,16,16,True,,7,3,0,4,0,285,0,1420,0,0,0.963501,0.344334,-1,168,0,8.7829,b414b4637808
n3_chain_f142f748,1,3,chain,12.0,2-3,0.0,0.55,wm_planner,ok,18.4,51.6,36.08,18.067,True,1.0418,0.3867,0,0,15.97,17.2,1.0698,1cabda9,2,300.0,16,16,True,,10,3,3,4,0,270,3,1566,0,0,1.041831,0.386672,-1,160,0,12.0,b414b4637808
n3_chain_c6262719,5,3,chain,12.0,2-3,0.0,0.55,wm_planner,ok,19.9,41.9,41.801,2.86,True,0.9243,0.3525,0,0,10.11,19.0,1.0474,1cabda9,2,300.0,16,16,True,,6,3,1,2,0,295,1,1458,0,0,0.924281,0.352454,-1,168,0,10.4227,b414b4637808
n3_chain_c6262719,5,3,chain,12.0,2-3,0.0,0.55,wm_planner,ok,19.9,41.9,41.801,2.86,True,0.9243,0.3525,0,0,10.75,19.0,1.0474,1cabda9,1,300.0,16,16,True,,6,3,1,2,0,295,1,1458,0,0,0.924281,0.352454,-1,168,0,10.4227,b414b4637808
n3_chain_f67d5131,4,3,chain,12.0,2-3,0.0,0.55,wm_planner,ok,22.0,57.3,44.993,16.304,True,0.7935,0.324,0,5,13.968,19.0,1.1579,1cabda9,1,300.0,16,16,True,,8,2,3,3,0,296,3,1860,0,0,0.793533,0.32401,-1,184,0,11.3482,b414b4637808
n3_chain_147ae810,6,3,chain,12.0,2-3,0.0,0.55,wm_planner,ok,17.9,46.6,35.468,12.857,True,1.1925,0.3727,0,2,10.128,15.6,1.1474,1cabda9,2,300.0,16,16,True,,5,1,2,2,0,258,2,1438,0,0,1.192536,0.372713,-1,152,0,9.0,b414b4637808
n3_chain_147ae810,6,3,chain,12.0,2-3,0.0,0.55,wm_planner,ok,17.9,46.6,35.425,12.879,True,1.1853,0.3727,0,1,10.644,15.6,1.1474,1cabda9,1,300.0,16,16,True,,6,1,2,3,0,257,2,1440,0,0,1.185311,0.372713,-1,152,0,11.1658,b414b4637808
n3_chain_c6262719,5,3,chain,12.0,2-3,0.0,0.55,lower_bound,ok,19.0,,,,,,,,,0.0,19.0,1.0,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n3_chain_c6262719,5,3,chain,12.0,2-3,0.0,0.55,sequential,no_solution,,,,,,,,,,,19.0,,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n3_chain_c6262719,5,3,chain,12.0,2-3,0.0,0.55,wm_planner,ok,19.9,41.9,41.801,2.86,True,0.9243,0.3525,0,0,14.831,19.0,1.0474,1cabda9,0,300.0,16,16,True,,6,3,1,2,0,295,1,1458,0,0,0.924281,0.352454,-1,168,0,10.4227,b414b4637808
n3_chain_147ae810,6,3,chain,12.0,2-3,0.0,0.55,lower_bound,ok,15.6,,,,,,,,,0.0,15.6,1.0,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n3_chain_147ae810,6,3,chain,12.0,2-3,0.0,0.55,sequential,no_solution,,,,,,,,,,,15.6,,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n3_chain_147ae810,6,3,chain,12.0,2-3,0.0,0.55,wm_planner,ok,17.5,45.4,35.358,11.748,True,1.2227,0.3727,0,0,14.333,15.6,1.1218,1cabda9,0,300.0,16,16,True,,8,2,2,4,0,259,2,1412,0,0,1.222705,0.372713,-1,152,0,11.1658,b414b4637808
n3_chain_f67d5131,4,3,chain,12.0,2-3,0.0,0.55,lower_bound,ok,19.0,,,,,,,,,0.0,19.0,1.0,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n3_chain_f67d5131,4,3,chain,12.0,2-3,0.0,0.55,sequential,no_solution,,,,,,,,,,,19.0,,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n3_chain_f67d5131,4,3,chain,12.0,2-3,0.0,0.55,wm_planner,ok,21.7,57.4,45.188,16.272,True,0.9205,0.3655,0,4,19.117,19.0,1.1421,1cabda9,0,300.0,16,16,True,,9,3,3,3,0,297,3,1861,0,0,0.920471,0.365474,-1,184,0,9.7736,b414b4637808
n3_chain_595e46cf,7,3,chain,12.0,2-3,0.0,0.55,lower_bound,ok,18.0,,,,,,,,,0.0,18.0,1.0,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n3_chain_595e46cf,7,3,chain,12.0,2-3,0.0,0.55,sequential,no_solution,,,,,,,,,,,18.0,,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n3_chain_595e46cf,7,3,chain,12.0,2-3,0.0,0.55,wm_planner,ok,20.1,55.1,38.325,19.354,True,0.93,0.3575,0,3,12.539,18.0,1.1167,1cabda9,0,300.0,16,16,True,,10,3,2,5,0,263,2,1672,0,0,0.929968,0.357501,-1,176,0,8.9354,b414b4637808
n3_chain_f67d5131,4,3,chain,12.0,2-3,0.0,0.55,wm_planner,ok,21.9,58.6,45.073,17.522,True,0.9205,0.3994,0,6,19.443,19.0,1.1526,1cabda9,2,300.0,16,16,True,,8,2,3,3,0,287,3,1887,0,0,0.920471,0.399441,-1,184,0,9.7736,b414b4637808
n3_chain_595e46cf,7,3,chain,12.0,2-3,0.0,0.55,wm_planner,ok,20.4,55.3,38.805,19.1,True,0.9995,0.3694,0,2,12.782,18.0,1.1333,1cabda9,2,300.0,16,16,True,,9,3,2,4,0,286,2,1681,0,0,0.999464,0.369359,-1,176,0,8.5672,b414b4637808
n3_chain_d70dd41d,8,3,chain,12.0,2-3,0.0,0.55,wm_planner,ok,22.5,53.8,38.09,19.0,True,1.4481,0.3872,0,3,12.184,19.5,1.1538,1cabda9,1,300.0,16,16,True,,7,2,2,3,0,275,2,1650,0,0,1.448088,0.387211,-1,192,0,10.9217,b414b4637808
n3_chain_d70dd41d,8,3,chain,12.0,2-3,0.0,0.55,lower_bound,ok,19.5,,,,,,,,,0.0,19.5,1.0,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n3_chain_d70dd41d,8,3,chain,12.0,2-3,0.0,0.55,sequential,no_solution,,,,,,,,,,,19.5,,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n3_chain_d70dd41d,8,3,chain,12.0,2-3,0.0,0.55,wm_planner,ok,22.2,52.4,38.154,17.635,True,1.479,0.3713,0,2,12.574,19.5,1.1385,1cabda9,0,300.0,16,16,True,,8,3,3,2,0,277,3,1624,0,0,1.479045,0.371349,-1,192,0,9.6635,b414b4637808
n3_chain_d70dd41d,8,3,chain,12.0,2-3,0.0,0.55,wm_planner,ok,22.2,52.9,37.986,18.178,True,1.4301,0.3872,0,2,15.56,19.5,1.1385,1cabda9,2,300.0,16,16,True,,8,3,2,3,0,275,2,1633,0,0,1.430056,0.387211,-1,192,0,10.9217,b414b4637808
n3_chain_595e46cf,7,3,chain,12.0,2-3,0.0,0.55,wm_planner,ok,19.9,54.7,38.208,19.03,True,0.9592,0.3575,0,3,17.334,18.0,1.1056,1cabda9,1,300.0,16,16,True,,9,3,2,4,0,270,2,1664,0,0,0.959189,0.357501,-1,168,0,8.5672,b414b4637808
n3_chain_91dd425f,9,3,chain,12.0,2-3,0.0,0.55,lower_bound,ok,20.1,,,,,,,,,0.0,20.1,1.0,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n3_chain_91dd425f,9,3,chain,12.0,2-3,0.0,0.55,sequential,no_solution,,,,,,,,,,,20.1,,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n3_chain_91dd425f,9,3,chain,12.0,2-3,0.0,0.55,wm_planner,ok,20.4,49.1,52.406,2.431,True,1.067,0.3329,0,0,12.447,20.1,1.0149,1cabda9,0,300.0,16,16,True,,2,1,0,1,0,406,0,1798,0,0,1.06697,0.332937,-1,176,0,8.0661,b414b4637808
n3_chain_91dd425f,9,3,chain,12.0,2-3,0.0,0.55,wm_planner,ok,20.4,49.1,52.406,2.431,True,1.067,0.3329,0,0,11.88,20.1,1.0149,1cabda9,2,300.0,16,16,True,,2,1,0,1,0,406,0,1798,0,0,1.06697,0.332937,-1,176,0,8.0661,b414b4637808
n3_chain_2c2eb0bf,1,3,chain,12.0,2-3,1.0,0.55,wm_planner,ok,14.8,35.5,36.043,2.02,True,1.3431,0.3867,0,1,8.662,14.3,1.035,1cabda9,2,300.0,16,16,True,,7,2,0,5,0,278,0,1243,0,0,1.343066,0.386672,-1,128,0,5.0878,b414b4637808
n3_chain_91dd425f,9,3,chain,12.0,2-3,0.0,0.55,wm_planner,ok,20.4,49.2,52.33,2.561,True,1.067,0.3329,0,0,15.822,20.1,1.0149,1cabda9,1,300.0,16,16,True,,4,1,0,3,0,406,0,1801,0,0,1.06697,0.332937,-1,176,0,8.0661,b414b4637808
n3_chain_2c2eb0bf,1,3,chain,12.0,2-3,1.0,0.55,lower_bound,ok,14.3,,,,,,,,,0.0,14.3,1.0,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n3_chain_2c2eb0bf,1,3,chain,12.0,2-3,1.0,0.55,sequential,no_solution,,,,,,,,,,,14.3,,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n3_chain_2c2eb0bf,1,3,chain,12.0,2-3,1.0,0.55,wm_planner,ok,15.2,35.4,35.988,1.93,True,0.9563,0.3867,0,0,10.377,14.3,1.0629,1cabda9,0,300.0,16,16,True,,7,3,0,4,0,279,0,1239,0,0,0.956291,0.386672,-1,136,0,7.4057,b414b4637808
n3_chain_688e950f,0,3,chain,12.0,2-3,1.0,0.55,wm_planner,ok,18.8,52.5,48.289,7.981,True,0.9235,0.3649,0,3,13.094,17.4,1.0805,1cabda9,1,300.0,16,16,True,,7,3,1,3,0,322,1,1798,0,0,0.923513,0.36488,-1,160,0,10.0386,b414b4637808
n3_chain_2c2eb0bf,1,3,chain,12.0,2-3,1.0,0.55,wm_planner,ok,14.8,35.5,36.043,2.02,True,1.3431,0.3867,0,1,11.772,14.3,1.035,1cabda9,1,300.0,16,16,True,,7,2,0,5,0,278,0,1243,0,0,1.343066,0.386672,-1,128,0,5.0878,b414b4637808
n3_chain_688e950f,0,3,chain,12.0,2-3,1.0,0.55,lower_bound,ok,17.4,,,,,,,,,0.0,17.4,1.0,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n3_chain_688e950f,0,3,chain,12.0,2-3,1.0,0.55,sequential,ok,44.2,89.5,47.479,45.3,True,1.8679,0.3399,0,,0.022,17.4,2.5402,1cabda9,0,300.0,,,,,,,,,,,,,0,0,1.867938,0.339901,-1,,,,b414b4637808
n3_chain_688e950f,0,3,chain,12.0,2-3,1.0,0.55,wm_planner,ok,18.6,52.4,47.861,8.278,True,0.9235,0.3622,0,2,16.077,17.4,1.069,1cabda9,0,300.0,16,16,True,,7,3,1,3,0,315,1,1772,0,0,0.923513,0.362173,-1,160,0,8.4784,b414b4637808
n3_chain_f49a4229,2,3,chain,12.0,2-3,1.0,0.55,wm_planner,ok,18.2,49.6,34.674,17.652,True,1.5163,0.3553,0,3,10.877,17.7,1.0282,1cabda9,1,300.0,16,16,True,,10,3,2,5,0,243,2,1514,0,0,1.51627,0.355286,-1,160,0,11.1205,b414b4637808
n3_chain_f49a4229,2,3,chain,12.0,2-3,1.0,0.55,wm_planner,ok,18.4,49.8,34.669,17.87,True,1.5442,0.3551,0,3,11.271,17.7,1.0395,1cabda9,2,300.0,16,16,True,,9,3,2,4,0,239,2,1519,0,0,1.544233,0.355122,-1,160,0,11.1205,b414b4637808
n3_chain_c1c9cb60,3,3,chain,12.0,2-3,1.0,0.55,lower_bound,ok,17.5,,,,,,,,,0.0,17.5,1.0,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n3_chain_c1c9cb60,3,3,chain,12.0,2-3,1.0,0.55,sequential,no_solution,,,,,,,,,,,17.5,,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n3_chain_c1c9cb60,3,3,chain,12.0,2-3,1.0,0.55,wm_planner,unfinished:deadlock: no team progress,17.0,44.8,20.239,24.78,False,0.9252,0.3448,0,1,10.7,17.5,0.9714,1cabda9,0,300.0,16,16,True,deadlock: no team progress,4,2,1,1,0,141,1,1172,0,0,0.925246,0.344788,-1,144,0,10.1417,b414b4637808
n3_chain_688e950f,0,3,chain,12.0,2-3,1.0,0.55,wm_planner,ok,18.7,53.2,48.8,8.294,True,0.9235,0.3649,0,2,16.819,17.4,1.0747,1cabda9,2,300.0,16,16,True,,7,3,1,3,0,323,1,1824,0,0,0.923513,0.36488,-1,160,0,8.4784,b414b4637808
n3_chain_f49a4229,2,3,chain,12.0,2-3,1.0,0.55,lower_bound,ok,17.7,,,,,,,,,0.0,17.7,1.0,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n3_chain_f49a4229,2,3,chain,12.0,2-3,1.0,0.55,sequential,ok,32.4,79.3,34.802,46.9,True,1.0251,0.395,0,,0.024,17.7,1.8305,1cabda9,0,300.0,,,,,,,,,,,,,0,0,1.025088,0.394953,-1,,,,b414b4637808
n3_chain_f49a4229,2,3,chain,12.0,2-3,1.0,0.55,wm_planner,ok,18.7,50.1,34.781,18.021,True,1.5231,0.3551,0,2,15.025,17.7,1.0565,1cabda9,0,300.0,16,16,True,,9,3,2,4,0,245,2,1527,0,0,1.523143,0.355122,-1,160,0,11.1205,b414b4637808
n3_chain_c1c9cb60,3,3,chain,12.0,2-3,1.0,0.55,wm_planner,ok,20.1,47.0,37.709,11.308,True,0.9252,0.333,0,2,10.963,17.5,1.1486,1cabda9,2,300.0,16,16,True,,6,3,1,2,0,265,1,1488,0,0,0.925246,0.332977,-1,176,0,10.1417,b414b4637808
n3_chain_b0bc8180,5,3,chain,12.0,2-3,1.0,0.55,wm_planner,ok,16.6,37.7,37.026,3.405,True,0.9262,0.3525,0,0,10.585,15.6,1.0641,1cabda9,2,300.0,16,16,True,,8,3,1,4,0,273,1,1305,0,0,0.92625,0.352454,-1,144,0,10.4227,b414b4637808
n3_chain_87e9ba54,4,3,chain,12.0,2-3,1.0,0.55,wm_planner,ok,21.9,54.3,50.799,8.858,True,0.9225,0.3694,0,1,13.646,18.9,1.1587,1cabda9,1,300.0,16,16,True,,7,3,1,3,0,330,1,1905,0,0,0.922465,0.369357,-1,184,0,9.6273,b414b4637808
n3_chain_b0bc8180,5,3,chain,12.0,2-3,1.0,0.55,lower_bound,ok,15.6,,,,,,,,,0.0,15.6,1.0,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n3_chain_b0bc8180,5,3,chain,12.0,2-3,1.0,0.55,sequential,ok,34.7,61.4,36.962,26.7,True,1.2555,0.3695,0,,0.047,15.6,2.2244,1cabda9,0,300.0,,,,,,,,,,,,,0,0,1.255511,0.369497,-1,,,,b414b4637808
n3_chain_b0bc8180,5,3,chain,12.0,2-3,1.0,0.55,wm_planner,ok,16.6,37.8,37.119,3.372,True,1.0709,0.3525,0,0,11.174,15.6,1.0641,1cabda9,0,300.0,16,16,True,,8,3,1,4,0,280,1,1302,0,0,1.070854,0.352454,-1,144,0,10.4227,b414b4637808
n3_chain_87e9ba54,4,3,chain,12.0,2-3,1.0,0.55,lower_bound,ok,18.9,,,,,,,,,0.0,18.9,1.0,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n3_chain_87e9ba54,4,3,chain,12.0,2-3,1.0,0.55,sequential,no_solution,,,,,,,,,,,18.9,,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n3_chain_87e9ba54,4,3,chain,12.0,2-3,1.0,0.55,wm_planner,ok,21.3,53.6,50.848,8.163,True,0.9219,0.3694,0,3,13.992,18.9,1.127,1cabda9,0,300.0,16,16,True,,7,3,1,3,0,334,1,1889,0,0,0.921851,0.369357,-1,184,0,9.6273,b414b4637808
n3_chain_c1c9cb60,3,3,chain,12.0,2-3,1.0,0.55,wm_planner,ok,20.1,47.0,37.464,11.512,True,0.9431,0.333,0,1,15.376,17.5,1.1486,1cabda9,1,300.0,16,16,True,,6,3,1,2,0,258,1,1476,0,0,0.943133,0.332977,-1,176,0,9.3505,b414b4637808
n3_chain_b0bc8180,5,3,chain,12.0,2-3,1.0,0.55,wm_planner,ok,16.6,37.7,37.026,3.405,True,0.9262,0.3525,0,0,12.697,15.6,1.0641,1cabda9,1,300.0,16,16,True,,8,3,1,4,0,273,1,1305,0,0,0.92625,0.352454,-1,144,0,10.4227,b414b4637808
n3_chain_52961cf9,6,3,chain,12.0,2-3,1.0,0.55,wm_planner,ok,15.6,43.4,37.302,8.898,True,0.7716,0.4571,0,1,10.062,13.8,1.1304,1cabda9,1,300.0,16,16,True,,11,3,4,4,0,267,4,1425,0,0,0.771627,0.457132,-1,136,0,11.1658,b414b4637808
n3_chain_52961cf9,6,3,chain,12.0,2-3,1.0,0.55,wm_planner,ok,16.3,45.5,38.927,9.644,True,0.7666,0.4571,0,2,10.04,13.8,1.1812,1cabda9,2,300.0,16,16,True,,10,3,4,3,0,263,4,1516,0,0,0.7666,0.457132,-1,144,0,9.9781,b414b4637808
n3_chain_87e9ba54,4,3,chain,12.0,2-3,1.0,0.55,wm_planner,ok,22.5,57.9,54.571,9.387,True,0.8197,0.3357,0,4,15.107,18.9,1.1905,1cabda9,2,300.0,16,16,True,,5,2,2,1,0,350,2,2047,0,0,0.81968,0.335663,-1,192,0,9.6273,b414b4637808
n3_chain_52961cf9,6,3,chain,12.0,2-3,1.0,0.55,lower_bound,ok,13.8,,,,,,,,,0.0,13.8,1.0,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n3_chain_52961cf9,6,3,chain,12.0,2-3,1.0,0.55,sequential,no_solution,,,,,,,,,,,13.8,,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n3_chain_52961cf9,6,3,chain,12.0,2-3,1.0,0.55,wm_planner,ok,15.9,44.0,37.24,9.564,True,0.9234,0.4629,0,2,14.133,13.8,1.1522,1cabda9,0,300.0,16,16,False,,8,3,2,3,0,266,2,1434,0,0,0.923375,0.46287,-1,136,0,11.1658,b414b4637808
n3_chain_c328449d,7,3,chain,12.0,2-3,1.0,0.55,wm_planner,ok,19.8,53.3,44.77,13.343,True,0.9219,0.3504,0,1,14.582,16.8,1.1786,1cabda9,1,300.0,16,16,True,,6,3,1,2,0,293,1,1775,0,0,0.921855,0.350406,-1,168,0,10.4545,b414b4637808
n3_chain_ab116a2a,8,3,chain,12.0,2-3,1.0,0.55,wm_planner,ok,17.7,50.4,41.268,12.159,True,0.9263,0.3872,0,3,12.09,16.4,1.0793,1cabda9,1,300.0,16,16,True,,7,3,1,3,0,260,1,1634,0,0,0.926258,0.387211,-1,152,0,8.6141,b414b4637808
n3_chain_c328449d,7,3,chain,12.0,2-3,1.0,0.55,lower_bound,ok,16.8,,,,,,,,,0.0,16.8,1.0,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n3_chain_c328449d,7,3,chain,12.0,2-3,1.0,0.55,sequential,no_solution,,,,,,,,,,,16.8,,1cabda9,0,300.0,,,,,,,,,,,,,,,,,,,,,b414b4637808
n3_chain_c328449d,7,3,chain,12.0,2-3,1.0,0.55,wm_planner,ok,19.7,52.9,44.9,12.862,True,0.9226,0.3528,0,1,14.977,16.8,1.1726,1cabda9,0,300.0,16,16,True,,7,3,2,2,0,292,2,1772,0,0,0.922589,0.352824,-1,168,0,8.5672,b414b4637808
