uid,method,planner_seed,ok_a,ok_b,team_time_a,team_time_b,diff
n4_chain_edb66cdf,wm_planner,1,True,True,16.0,16.2,0.1999999999999993
n4_chain_edb66cdf,wm_planner,2,True,True,16.8,17.5,0.6999999999999993
n4_chain_edf90450,lower_bound,0,True,True,14.3,14.3,0.0
n4_chain_edf90450,sequential,0,False,False,,,
n4_chain_edf90450,wm_planner,0,True,True,19.1,22.7,3.599999999999998
n4_chain_edf90450,wm_planner,1,True,True,20.2,21.4,1.1999999999999993
n4_chain_edf90450,wm_planner,2,True,True,19.1,23.2,4.099999999999998
n4_chain_ee5d392e,lower_bound,0,True,True,15.4,15.4,0.0
n4_chain_ee5d392e,sequential,0,False,False,,,
n4_chain_ee5d392e,wm_planner,0,True,True,17.4,17.9,0.5
n4_chain_ee5d392e,wm_planner,1,False,True,24.0,17.6,-6.399999999999999
n4_chain_ee5d392e,wm_planner,2,True,True,17.3,19.7,2.3999999999999986
n4_chain_ef58ebf8,lower_bound,0,True,True,15.6,15.6,0.0
n4_chain_ef58ebf8,sequential,0,True,True,42.9,42.9,0.0
n4_chain_ef58ebf8,wm_planner,0,True,True,16.0,16.0,0.0
n4_chain_ef58ebf8,wm_planner,1,True,True,16.0,16.0,0.0
n4_chain_ef58ebf8,wm_planner,2,True,True,16.0,16.0,0.0
n4_chain_ef82aa3f,lower_bound,0,True,True,14.1,14.1,0.0
n4_chain_ef82aa3f,sequential,0,False,False,,,
n4_chain_ef82aa3f,wm_planner,0,True,True,15.5,16.8,1.3000000000000007
n4_chain_ef82aa3f,wm_planner,1,True,True,15.8,16.5,0.6999999999999993
n4_chain_ef82aa3f,wm_planner,2,True,True,16.5,16.0,-0.5
n4_chain_ef82c679,lower_bound,0,True,True,11.1,11.1,0.0
n4_chain_ef82c679,sequential,0,False,False,,,
n4_chain_ef82c679,wm_planner,0,True,True,14.7,14.7,0.0
n4_chain_ef82c679,wm_planner,1,True,True,14.4,15.5,1.0999999999999996
n4_chain_ef82c679,wm_planner,2,True,True,14.1,14.9,0.8000000000000007
n4_chain_f4d5710e,lower_bound,0,True,True,15.7,15.7,0.0
n4_chain_f4d5710e,sequential,0,False,False,,,
n4_chain_f4d5710e,wm_planner,0,True,True,18.2,18.6,0.40000000000000213
n4_chain_f4d5710e,wm_planner,1,True,True,18.5,18.0,-0.5
n4_chain_f4d5710e,wm_planner,2,True,True,18.3,18.0,-0.3000000000000007
n4_chain_f6b6a769,lower_bound,0,True,True,19.4,19.4,0.0
n4_chain_f6b6a769,sequential,0,True,True,54.5,54.5,0.0
n4_chain_f6b6a769,wm_planner,0,True,True,20.8,20.8,0.0
n4_chain_f6b6a769,wm_planner,1,True,True,20.8,20.8,0.0
n4_chain_f6b6a769,wm_planner,2,True,True,20.8,20.8,0.0
n4_chain_f8613ff6,lower_bound,0,True,True,10.5,10.5,0.0
n4_chain_f8613ff6,sequential,0,True,True,30.8,30.8,0.0
n4_chain_f8613ff6,wm_planner,0,False,True,18.0,11.5,-6.5
n4_chain_f8613ff6,wm_planner,1,False,True,19.0,11.7,-7.300000000000001
n4_chain_f8613ff6,wm_planner,2,True,True,11.0,11.5,0.5
n4_chain_f9080f34,lower_bound,0,True,True,13.5,13.5,0.0
n4_chain_f9080f34,sequential,0,True,True,25.1,25.1,0.0
n4_chain_f9080f34,wm_planner,0,False,False,19.0,16.0,-3.0
n4_chain_f9080f34,wm_planner,1,False,False,18.0,16.0,-2.0
n4_chain_f9080f34,wm_planner,2,False,False,18.0,16.0,-2.0
n4_chain_fa2605e0,lower_bound,0,True,True,9.2,9.2,0.0
n4_chain_fa2605e0,sequential,0,False,False,,,
n4_chain_fa2605e0,wm_planner,0,True,True,11.9,10.7,-1.200000000000001
n4_chain_fa2605e0,wm_planner,1,True,True,11.0,11.3,0.3000000000000007
n4_chain_fa2605e0,wm_planner,2,True,True,11.0,11.9,0.9000000000000004
n4_chain_fa3c3da2,lower_bound,0,True,True,17.7,17.7,0.0
n4_chain_fa3c3da2,sequential,0,False,False,,,
n4_chain_fa3c3da2,wm_planner,0,False,False,25.0,31.0,6.0
n4_chain_fa3c3da2,wm_planner,1,False,False,24.0,30.0,6.0
n4_chain_fa3c3da2,wm_planner,2,False,True,24.0,22.1,-1.8999999999999986
n4_chain_fa650294,lower_bound,0,True,True,18.4,18.4,0.0
n4_chain_fa650294,sequential,0,False,False,,,
n4_chain_fa650294,wm_planner,0,True,True,20.3,20.7,0.3999999999999986
n4_chain_fa650294,wm_planner,1,True,True,21.8,20.9,-0.9000000000000021
n4_chain_fa650294,wm_planner,2,True,True,21.4,21.1,-0.29999999999999716
n4_chain_fe34df78,lower_bound,0,True,True,13.0,13.0,0.0
n4_chain_fe34df78,sequential,0,False,False,,,
n4_chain_fe34df78,wm_planner,0,True,True,14.0,14.0,0.0
n4_chain_fe34df78,wm_planner,1,True,True,14.0,14.0,0.0
n4_chain_fe34df78,wm_planner,2,True,True,14.0,14.1,0.09999999999999964
n4_chain_fe6c554d,lower_bound,0,True,True,21.3,21.3,0.0
n4_chain_fe6c554d,sequential,0,False,False,,,
n4_chain_fe6c554d,wm_planner,0,True,True,23.4,23.0,-0.3999999999999986
n4_chain_fe6c554d,wm_planner,1,True,True,23.3,23.0,-0.3000000000000007
n4_chain_fe6c554d,wm_planner,2,True,True,23.9,23.0,-0.8999999999999986
n4_chain_ff8d2f72,lower_bound,0,True,True,15.6,15.6,0.0
n4_chain_ff8d2f72,sequential,0,False,False,,,
n4_chain_ff8d2f72,wm_planner,0,True,True,15.9,15.8,-0.09999999999999964
n4_chain_ff8d2f72,wm_planner,1,True,True,15.8,15.8,0.0
n4_chain_ff8d2f72,wm_planner,2,True,True,15.8,15.8,0.0
n4_fork_039f2663,lower_bound,0,True,True,7.4,7.4,0.0
n4_fork_039f2663,sequential,0,False,False,,,
n4_fork_039f2663,wm_planner,0,True,True,7.4,7.4,0.0
n4_fork_039f2663,wm_planner,1,True,True,7.7,7.7,0.0
n4_fork_039f2663,wm_planner,2,True,True,7.6,7.6,0.0
n4_fork_08ec9ed7,lower_bound,0,True,True,14.3,14.3,0.0
n4_fork_08ec9ed7,sequential,0,False,False,,,
n4_fork_08ec9ed7,wm_planner,0,True,True,15.0,14.9,-0.09999999999999964
n4_fork_08ec9ed7,wm_planner,1,True,True,15.1,15.1,0.0
n4_fork_08ec9ed7,wm_planner,2,True,True,15.1,14.9,-0.1999999999999993
n4_fork_0b9620cd,lower_bound,0,True,True,10.8,10.8,0.0
n4_fork_0b9620cd,sequential,0,False,False,,,
n4_fork_0b9620cd,wm_planner,0,True,True,13.8,12.8,-1.0
n4_fork_0b9620cd,wm_planner,1,True,True,16.1,12.4,-3.700000000000001
n4_fork_0b9620cd,wm_planner,2,True,True,12.6,16.0,3.4000000000000004
n4_fork_0bdd2be1,lower_bound,0,True,True,10.6,10.6,0.0
n4_fork_0bdd2be1,sequential,0,False,False,,,
n4_fork_0bdd2be1,wm_planner,0,True,True,11.5,12.1,0.5999999999999996
n4_fork_0bdd2be1,wm_planner,1,True,True,11.5,12.1,0.5999999999999996
n4_fork_0bdd2be1,wm_planner,2,True,True,11.8,12.4,0.5999999999999996
n4_fork_0d27fcd7,lower_bound,0,True,True,14.1,14.1,0.0
n4_fork_0d27fcd7,sequential,0,False,False,,,
n4_fork_0d27fcd7,wm_planner,0,True,True,14.7,14.7,0.0
n4_fork_0d27fcd7,wm_planner,1,True,True,15.7,16.3,0.6000000000000014
n4_fork_0d27fcd7,wm_planner,2,True,True,14.7,14.7,0.0
n4_fork_0d5ee76d,lower_bound,0,True,True,12.1,12.1,0.0
n4_fork_0d5ee76d,sequential,0,False,False,,,
n4_fork_0d5ee76d,wm_planner,0,True,True,12.4,13.0,0.5999999999999996
n4_fork_0d5ee76d,wm_planner,1,True,True,12.4,12.9,0.5
n4_fork_0d5ee76d,wm_planner,2,True,True,13.4,12.5,-0.9000000000000004
n4_fork_118051af,lower_bound,0,True,True,8.4,8.4,0.0
n4_fork_118051af,sequential,0,False,False,,,
n4_fork_118051af,wm_planner,0,False,True,17.0,10.5,-6.5
n4_fork_118051af,wm_planner,1,True,True,11.0,10.5,-0.5
n4_fork_118051af,wm_planner,2,True,True,11.1,10.6,-0.5
n4_fork_118b2018,lower_bound,0,True,True,13.4,13.4,0.0
n4_fork_118b2018,sequential,0,False,False,,,
n4_fork_118b2018,wm_planner,0,True,True,15.3,15.7,0.3999999999999986
n4_fork_118b2018,wm_planner,1,True,True,16.1,16.1,0.0
n4_fork_118b2018,wm_planner,2,False,True,22.0,15.2,-6.800000000000001
n4_fork_146d189a,lower_bound,0,True,True,12.0,12.0,0.0
n4_fork_146d189a,sequential,0,False,False,,,
n4_fork_146d189a,wm_planner,0,True,True,12.8,13.0,0.1999999999999993
n4_fork_146d189a,wm_planner,1,True,True,13.4,13.5,0.09999999999999964
n4_fork_146d189a,wm_planner,2,True,True,13.1,13.1,0.0
n4_fork_16e4e42d,lower_bound,0,True,True,16.2,16.2,0.0
n4_fork_16e4e42d,sequential,0,False,False,,,
n4_fork_16e4e42d,wm_planner,0,True,True,17.2,17.1,-0.09999999999999787
n4_fork_16e4e42d,wm_planner,1,True,True,17.2,17.1,-0.09999999999999787
n4_fork_16e4e42d,wm_planner,2,True,True,17.2,17.1,-0.09999999999999787
n4_fork_177e6e35,lower_bound,0,True,True,11.8,11.8,0.0
n4_fork_177e6e35,sequential,0,True,True,21.3,21.3,0.0
n4_fork_177e6e35,wm_planner,0,True,True,12.5,12.4,-0.09999999999999964
n4_fork_177e6e35,wm_planner,1,True,True,12.6,12.4,-0.1999999999999993
n4_fork_177e6e35,wm_planner,2,True,True,12.6,12.4,-0.1999999999999993
n4_fork_1847f9d8,lower_bound,0,True,True,13.0,13.0,0.0
n4_fork_1847f9d8,sequential,0,False,False,,,
n4_fork_1847f9d8,wm_planner,0,True,True,13.4,13.4,0.0
n4_fork_1847f9d8,wm_planner,1,True,True,13.6,13.4,-0.1999999999999993
n4_fork_1847f9d8,wm_planner,2,True,True,13.6,13.4,-0.1999999999999993
n4_fork_1a5f61ff,lower_bound,0,True,True,10.9,10.9,0.0
n4_fork_1a5f61ff,sequential,0,False,False,,,
n4_fork_1a5f61ff,wm_planner,0,True,True,11.0,11.0,0.0
n4_fork_1a5f61ff,wm_planner,1,True,True,11.9,11.9,0.0
n4_fork_1a5f61ff,wm_planner,2,True,True,11.0,11.7,0.6999999999999993
n4_fork_1a951fd0,lower_bound,0,True,True,14.5,14.5,0.0
n4_fork_1a951fd0,sequential,0,False,False,,,
n4_fork_1a951fd0,wm_planner,0,True,True,15.2,15.3,0.10000000000000142
n4_fork_1a951fd0,wm_planner,1,True,True,15.3,15.2,-0.10000000000000142
n4_fork_1a951fd0,wm_planner,2,True,True,15.6,15.4,-0.1999999999999993
n4_fork_1acbae99,lower_bound,0,True,True,8.9,8.9,0.0
n4_fork_1acbae99,sequential,0,False,False,,,
n4_fork_1acbae99,wm_planner,0,True,True,10.3,10.4,0.09999999999999964
n4_fork_1acbae99,wm_planner,1,True,True,10.3,10.3,0.0
n4_fork_1acbae99,wm_planner,2,True,True,10.4,13.1,2.6999999999999993
n4_fork_1dbcfb07,lower_bound,0,True,True,15.7,15.7,0.0
n4_fork_1dbcfb07,sequential,0,True,True,49.5,49.5,0.0
n4_fork_1dbcfb07,wm_planner,0,True,True,16.8,17.5,0.6999999999999993
n4_fork_1dbcfb07,wm_planner,1,True,True,17.9,17.7,-0.1999999999999993
n4_fork_1dbcfb07,wm_planner,2,False,True,14.0,16.7,2.6999999999999993
n4_fork_20650754,lower_bound,0,True,True,15.9,15.9,0.0
n4_fork_20650754,sequential,0,False,False,,,
n4_fork_20650754,wm_planner,0,True,True,17.9,18.1,0.20000000000000284
n4_fork_20650754,wm_planner,1,True,True,16.6,17.8,1.1999999999999993
n4_fork_20650754,wm_planner,2,True,True,16.7,16.7,0.0
n4_fork_209b4061,lower_bound,0,True,True,13.8,13.8,0.0
n4_fork_209b4061,sequential,0,False,False,,,
n4_fork_209b4061,wm_planner,0,True,True,16.4,17.6,1.2000000000000028
n4_fork_209b4061,wm_planner,1,True,True,19.8,15.6,-4.200000000000001
n4_fork_209b4061,wm_planner,2,True,True,16.4,15.4,-0.9999999999999982
n4_fork_20eadaa2,lower_bound,0,True,True,11.8,11.8,0.0
n4_fork_20eadaa2,sequential,0,False,False,,,
n4_fork_20eadaa2,wm_planner,0,True,True,14.5,14.9,0.40000000000000036
n4_fork_20eadaa2,wm_planner,1,False,True,26.0,15.6,-10.4
n4_fork_20eadaa2,wm_planner,2,True,False,15.6,20.0,4.4
n4_fork_2170d7e1,lower_bound,0,True,True,18.1,18.1,0.0
n4_fork_2170d7e1,sequential,0,False,False,,,
n4_fork_2170d7e1,wm_planner,0,True,True,18.7,18.7,0.0
n4_fork_2170d7e1,wm_planner,1,True,True,19.0,19.1,0.10000000000000142
n4_fork_2170d7e1,wm_planner,2,True,True,19.0,19.2,0.1999999999999993
n4_fork_21d7ffa2,lower_bound,0,True,True,15.5,15.5,0.0
n4_fork_21d7ffa2,sequential,0,False,False,,,
n4_fork_21d7ffa2,wm_planner,0,True,True,16.3,16.3,0.0
n4_fork_21d7ffa2,wm_planner,1,True,True,16.2,16.2,0.0
n4_fork_21d7ffa2,wm_planner,2,True,True,16.1,16.6,0.5
n4_fork_23d81894,lower_bound,0,True,True,14.6,14.6,0.0
n4_fork_23d81894,sequential,0,False,False,,,
n4_fork_23d81894,wm_planner,0,False,False,24.0,28.0,4.0
n4_fork_23d81894,wm_planner,1,False,False,20.0,28.0,8.0
n4_fork_23d81894,wm_planner,2,False,False,23.0,34.0,11.0
n4_fork_24151fad,lower_bound,0,True,True,7.0,7.0,0.0
n4_fork_24151fad,sequential,0,False,False,,,
n4_fork_24151fad,wm_planner,0,True,True,7.9,7.7,-0.20000000000000018
n4_fork_24151fad,wm_planner,1,True,True,7.9,7.9,0.0
n4_fork_24151fad,wm_planner,2,True,True,7.8,7.8,0.0
n4_fork_24279597,lower_bound,0,True,True,15.9,15.9,0.0
n4_fork_24279597,sequential,0,False,False,,,
n4_fork_24279597,wm_planner,0,True,True,16.2,16.0,-0.1999999999999993
n4_fork_24279597,wm_planner,1,True,True,16.9,16.9,0.0
n4_fork_24279597,wm_planner,2,True,True,16.9,16.4,-0.5
n4_fork_248be53b,lower_bound,0,True,True,12.0,12.0,0.0
n4_fork_248be53b,sequential,0,True,True,33.4,33.4,0.0
n4_fork_248be53b,wm_planner,0,False,False,21.0,23.0,2.0
n4_fork_248be53b,wm_planner,1,False,True,19.0,18.4,-0.6000000000000014
n4_fork_248be53b,wm_planner,2,True,True,20.1,16.6,-3.5
n4_fork_24c5a798,lower_bound,0,True,True,13.2,13.2,0.0
n4_fork_24c5a798,sequential,0,True,True,33.8,33.8,0.0
n4_fork_24c5a798,wm_planner,0,False,True,20.0,13.8,-6.199999999999999
n4_fork_24c5a798,wm_planner,1,True,True,14.4,13.9,-0.5
n4_fork_24c5a798,wm_planner,2,False,True,21.0,14.0,-7.0
n4_fork_24c8772d,lower_bound,0,True,True,13.0,13.0,0.0
n4_fork_24c8772d,sequential,0,False,False,,,
n4_fork_24c8772d,wm_planner,0,False,True,11.0,16.5,5.5
n4_fork_24c8772d,wm_planner,1,False,True,11.0,16.1,5.100000000000001
n4_fork_24c8772d,wm_planner,2,False,True,13.0,17.4,4.399999999999999
n4_fork_2530675f,lower_bound,0,True,True,10.8,10.8,0.0
n4_fork_2530675f,sequential,0,False,False,,,
n4_fork_2530675f,wm_planner,0,True,True,10.8,10.7,-0.10000000000000142
n4_fork_2530675f,wm_planner,1,True,True,10.8,10.7,-0.10000000000000142
n4_fork_2530675f,wm_planner,2,True,True,10.8,10.8,0.0
n4_fork_25fbd1f7,lower_bound,0,True,True,15.2,15.2,0.0
n4_fork_25fbd1f7,sequential,0,False,False,,,
n4_fork_25fbd1f7,wm_planner,0,True,True,16.1,16.1,0.0
n4_fork_25fbd1f7,wm_planner,1,True,True,16.3,16.1,-0.1999999999999993
n4_fork_25fbd1f7,wm_planner,2,True,True,16.1,16.2,0.09999999999999787
n4_fork_2714929d,lower_bound,0,True,True,10.5,10.5,0.0
n4_fork_2714929d,sequential,0,True,True,30.8,30.8,0.0
n4_fork_2714929d,wm_planner,0,False,True,18.0,11.4,-6.6
n4_fork_2714929d,wm_planner,1,False,True,18.0,11.6,-6.4
n4_fork_2714929d,wm_planner,2,True,True,10.9,12.3,1.4000000000000004
n4_fork_27d1bf03,lower_bound,0,True,True,18.0,18.0,0.0
n4_fork_27d1bf03,sequential,0,False,False,,,
n4_fork_27d1bf03,wm_planner,0,True,True,18.5,18.5,0.0
n4_fork_27d1bf03,wm_planner,1,True,True,18.5,18.4,-0.10000000000000142
n4_fork_27d1bf03,wm_planner,2,True,True,18.4,18.4,0.0
n4_fork_2a3ac0eb,lower_bound,0,True,True,17.9,17.9,0.0
n4_fork_2a3ac0eb,sequential,0,False,False,,,
n4_fork_2a3ac0eb,wm_planner,0,True,True,18.8,19.2,0.3999999999999986
n4_fork_2a3ac0eb,wm_planner,1,True,True,18.9,18.8,-0.09999999999999787
n4_fork_2a3ac0eb,wm_planner,2,True,True,18.5,18.5,0.0
n4_fork_2cfeeaba,lower_bound,0,True,True,12.7,12.7,0.0
n4_fork_2cfeeaba,sequential,0,True,True,38.9,38.9,0.0
n4_fork_2cfeeaba,wm_planner,0,True,True,13.5,13.5,0.0
n4_fork_2cfeeaba,wm_planner,1,True,True,13.6,13.6,0.0
n4_fork_2cfeeaba,wm_planner,2,True,True,13.4,13.5,0.09999999999999964
n4_fork_2d204d7e,lower_bound,0,True,True,18.4,18.4,0.0
n4_fork_2d204d7e,sequential,0,False,False,,,
n4_fork_2d204d7e,wm_planner,0,True,True,18.8,18.8,0.0
n4_fork_2d204d7e,wm_planner,1,True,True,18.8,18.6,-0.1999999999999993
n4_fork_2d204d7e,wm_planner,2,True,True,19.0,18.9,-0.10000000000000142
n4_fork_2d52e7f1,lower_bound,0,True,True,20.5,20.5,0.0
n4_fork_2d52e7f1,sequential,0,False,False,,,
n4_fork_2d52e7f1,wm_planner,0,True,True,22.0,22.0,0.0
n4_fork_2d52e7f1,wm_planner,1,True,True,21.7,21.8,0.10000000000000142
n4_fork_2d52e7f1,wm_planner,2,True,True,22.0,21.9,-0.10000000000000142
n4_fork_2d8d1e58,lower_bound,0,True,True,12.6,12.6,0.0
n4_fork_2d8d1e58,sequential,0,False,False,,,
n4_fork_2d8d1e58,wm_planner,0,True,True,13.2,13.2,0.0
n4_fork_2d8d1e58,wm_planner,1,True,True,13.2,13.2,0.0
n4_fork_2d8d1e58,wm_planner,2,True,True,13.5,13.5,0.0
n4_fork_2e661711,lower_bound,0,True,True,15.6,15.6,0.0
n4_fork_2e661711,sequential,0,False,False,,,
n4_fork_2e661711,wm_planner,0,True,True,15.8,15.8,0.0
n4_fork_2e661711,wm_planner,1,True,True,16.2,15.8,-0.3999999999999986
n4_fork_2e661711,wm_planner,2,True,True,15.8,15.8,0.0
n4_fork_2f5e9a1b,lower_bound,0,True,True,10.1,10.1,0.0
n4_fork_2f5e9a1b,sequential,0,False,False,,,
n4_fork_2f5e9a1b,wm_planner,0,True,True,10.8,10.9,0.09999999999999964
n4_fork_2f5e9a1b,wm_planner,1,True,True,10.9,11.0,0.09999999999999964
n4_fork_2f5e9a1b,wm_planner,2,True,True,11.0,10.9,-0.09999999999999964
n4_fork_2f9e14c4,lower_bound,0,True,True,12.8,12.8,0.0
n4_fork_2f9e14c4,sequential,0,False,False,,,
n4_fork_2f9e14c4,wm_planner,0,True,True,15.0,16.6,1.6000000000000014
n4_fork_2f9e14c4,wm_planner,1,True,True,15.6,15.0,-0.5999999999999996
n4_fork_2f9e14c4,wm_planner,2,True,True,15.4,14.5,-0.9000000000000004
n4_fork_33bd3b01,lower_bound,0,True,True,15.2,15.2,0.0
n4_fork_33bd3b01,sequential,0,False,False,,,
n4_fork_33bd3b01,wm_planner,0,True,True,16.7,17.0,0.3000000000000007
n4_fork_33bd3b01,wm_planner,1,True,True,16.8,16.9,0.09999999999999787
n4_fork_33bd3b01,wm_planner,2,True,True,16.0,16.5,0.5
n4_fork_340e8d8e,lower_bound,0,True,True,11.0,11.0,0.0
n4_fork_340e8d8e,sequential,0,False,False,,,
n4_fork_340e8d8e,wm_planner,0,False,False,19.0,18.0,-1.0
n4_fork_340e8d8e,wm_planner,1,False,True,20.0,14.4,-5.6
n4_fork_340e8d8e,wm_planner,2,False,True,16.0,13.6,-2.4000000000000004
n4_fork_35da5973,lower_bound,0,True,True,13.3,13.3,0.0
n4_fork_35da5973,sequential,0,False,False,,,
n4_fork_35da5973,wm_planner,0,True,True,14.0,14.0,0.0
n4_fork_35da5973,wm_planner,1,True,True,14.2,14.4,0.20000000000000107
n4_fork_35da5973,wm_planner,2,True,True,14.4,14.6,0.1999999999999993
n4_fork_3653fafa,lower_bound,0,True,True,13.4,13.4,0.0
n4_fork_3653fafa,sequential,0,False,False,,,
n4_fork_3653fafa,wm_planner,0,True,True,14.0,15.4,1.4000000000000004
n4_fork_3653fafa,wm_planner,1,True,True,13.9,14.2,0.29999999999999893
n4_fork_3653fafa,wm_planner,2,True,True,14.5,15.4,0.9000000000000004
n4_fork_3678b91e,lower_bound,0,True,True,17.3,17.3,0.0
n4_fork_3678b91e,sequential,0,False,False,,,
n4_fork_3678b91e,wm_planner,0,True,True,17.9,17.9,0.0
n4_fork_3678b91e,wm_planner,1,True,True,17.9,17.9,0.0
n4_fork_3678b91e,wm_planner,2,True,True,18.0,17.9,-0.10000000000000142
n4_fork_3ac4ddb5,lower_bound,0,True,True,14.0,14.0,0.0
n4_fork_3ac4ddb5,sequential,0,False,False,,,
n4_fork_3ac4ddb5,wm_planner,0,False,True,22.0,16.1,-5.899999999999999
n4_fork_3ac4ddb5,wm_planner,1,True,True,15.8,15.8,0.0
n4_fork_3ac4ddb5,wm_planner,2,True,True,15.1,15.5,0.40000000000000036
n4_fork_3b6dcc76,lower_bound,0,True,True,12.5,12.5,0.0
n4_fork_3b6dcc76,sequential,0,False,False,,,
n4_fork_3b6dcc76,wm_planner,0,True,True,14.2,15.3,1.1000000000000014
n4_fork_3b6dcc76,wm_planner,1,True,True,15.3,15.0,-0.3000000000000007
n4_fork_3b6dcc76,wm_planner,2,True,True,15.3,14.9,-0.40000000000000036
n4_fork_3bb1fa6f,lower_bound,0,True,True,14.6,14.6,0.0
n4_fork_3bb1fa6f,sequential,0,False,False,,,
n4_fork_3bb1fa6f,wm_planner,0,True,True,15.3,15.3,0.0
n4_fork_3bb1fa6f,wm_planner,1,True,True,15.4,15.4,0.0
n4_fork_3bb1fa6f,wm_planner,2,True,True,15.3,15.3,0.0
n4_fork_3c4d4d92,lower_bound,0,True,True,17.8,17.8,0.0
n4_fork_3c4d4d92,sequential,0,False,False,,,
n4_fork_3c4d4d92,wm_planner,0,True,True,20.3,19.0,-1.3000000000000007
n4_fork_3c4d4d92,wm_planner,1,True,True,19.4,19.2,-0.1999999999999993
n4_fork_3c4d4d92,wm_planner,2,True,True,19.3,20.0,0.6999999999999993
n4_fork_3d5b1e36,lower_bound,0,True,True,19.6,19.6,0.0
n4_fork_3d5b1e36,sequential,0,False,False,,,
n4_fork_3d5b1e36,wm_planner,0,True,True,21.6,21.8,0.1999999999999993
n4_fork_3d5b1e36,wm_planner,1,True,True,21.9,22.0,0.10000000000000142
n4_fork_3d5b1e36,wm_planner,2,True,True,21.1,21.1,0.0
n4_fork_3dac4ed2,lower_bound,0,True,True,14.1,14.1,0.0
n4_fork_3dac4ed2,sequential,0,False,False,,,
n4_fork_3dac4ed2,wm_planner,0,True,True,16.5,18.8,2.3000000000000007
n4_fork_3dac4ed2,wm_planner,1,True,True,17.5,15.6,-1.9000000000000004
n4_fork_3dac4ed2,wm_planner,2,False,True,22.0,17.3,-4.699999999999999
n4_fork_3e59e0e6,lower_bound,0,True,True,13.0,13.0,0.0
n4_fork_3e59e0e6,sequential,0,False,False,,,
n4_fork_3e59e0e6,wm_planner,0,False,True,20.0,15.0,-5.0
n4_fork_3e59e0e6,wm_planner,1,False,True,19.0,15.0,-4.0
n4_fork_3e59e0e6,wm_planner,2,True,True,15.6,15.2,-0.40000000000000036
n4_fork_41a0bebb,lower_bound,0,True,True,11.7,11.7,0.0
n4_fork_41a0bebb,sequential,0,False,False,,,
n4_fork_41a0bebb,wm_planner,0,False,True,15.0,15.3,0.3000000000000007
n4_fork_41a0bebb,wm_planner,1,False,True,15.0,13.2,-1.8000000000000007
n4_fork_41a0bebb,wm_planner,2,False,True,16.0,12.9,-3.0999999999999996
n4_fork_4251f3ab,lower_bound,0,True,True,18.0,18.0,0.0
n4_fork_4251f3ab,sequential,0,False,False,,,
n4_fork_4251f3ab,wm_planner,0,True,True,18.8,18.8,0.0
n4_fork_4251f3ab,wm_planner,1,True,True,18.8,18.8,0.0
n4_fork_4251f3ab,wm_planner,2,True,True,18.9,18.8,-0.09999999999999787
n4_fork_448faf8a,lower_bound,0,True,True,20.0,20.0,0.0
n4_fork_448faf8a,sequential,0,False,False,,,
n4_fork_448faf8a,wm_planner,0,True,True,23.9,24.1,0.20000000000000284
n4_fork_448faf8a,wm_planner,1,True,True,23.6,24.0,0.3999999999999986
n4_fork_448faf8a,wm_planner,2,True,True,22.3,24.8,2.5
n4_fork_45196881,lower_bound,0,True,True,15.2,15.2,0.0
n4_fork_45196881,sequential,0,False,False,,,
n4_fork_45196881,wm_planner,0,True,True,16.3,16.3,0.0
n4_fork_45196881,wm_planner,1,True,True,16.3,16.3,0.0
n4_fork_45196881,wm_planner,2,True,True,16.3,16.3,0.0
n4_fork_465f5f2b,lower_bound,0,True,True,11.5,11.5,0.0
n4_fork_465f5f2b,sequential,0,False,False,,,
n4_fork_465f5f2b,wm_planner,0,True,True,12.7,13.8,1.1000000000000014
n4_fork_465f5f2b,wm_planner,1,True,True,14.0,13.6,-0.40000000000000036
n4_fork_465f5f2b,wm_planner,2,True,True,12.8,12.8,0.0
n4_fork_4820f265,lower_bound,0,True,True,10.8,10.8,0.0
n4_fork_4820f265,sequential,0,False,False,,,
n4_fork_4820f265,wm_planner,0,True,True,12.2,12.1,-0.09999999999999964
n4_fork_4820f265,wm_planner,1,True,False,12.0,44.0,32.0
n4_fork_4820f265,wm_planner,2,True,True,12.1,12.5,0.40000000000000036
n4_fork_4ec0a58a,lower_bound,0,True,True,14.5,14.5,0.0
n4_fork_4ec0a58a,sequential,0,False,False,,,
n4_fork_4ec0a58a,wm_planner,0,True,True,15.1,15.1,0.0
n4_fork_4ec0a58a,wm_planner,1,True,True,16.1,16.5,0.3999999999999986
n4_fork_4ec0a58a,wm_planner,2,True,True,15.1,15.1,0.0
n4_fork_4eebb1ab,lower_bound,0,True,True,15.4,15.4,0.0
n4_fork_4eebb1ab,sequential,0,False,False,,,
n4_fork_4eebb1ab,wm_planner,0,True,True,16.3,16.4,0.09999999999999787
n4_fork_4eebb1ab,wm_planner,1,True,True,16.3,16.2,-0.10000000000000142
n4_fork_4eebb1ab,wm_planner,2,True,True,16.2,16.3,0.10000000000000142
